RecordKind	StableReference	SourceFile	SourceLine	PhysicalKind	Family	Admissions	ConsumerOrIngredient	MaterialOrLiquid	Components	Tags	Nutrition	Dietary	Freshness	Health	ProductionRoute	FailureFamily	Evidence	ServingParticipation	ReviewState	Validation	CatalogueSourceSha256
adopted-dependency	preindustrial_food_cut_pasta_squares	Food/adopted-dependencies.tsv	135				industrialised_food_meat_offal_003										historical intermediate input or service dependency for industrialised_food_meat_offal_003				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_torn_pasta_scraps	Food/adopted-dependencies.tsv	136				industrialised_food_meat_offal_004										historical intermediate input or service dependency for industrialised_food_meat_offal_004				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_grain_fermentation_starter_cake	Food/adopted-dependencies.tsv	137				industrialised_food_meat_offal_005										historical intermediate input or service dependency for industrialised_food_meat_offal_005				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_rice_fermentation_starter_cake	Food/adopted-dependencies.tsv	138				industrialised_food_meat_offal_006										historical intermediate input or service dependency for industrialised_food_meat_offal_006				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_sourdough_starter_lump	Food/adopted-dependencies.tsv	139				industrialised_food_meat_offal_007										historical intermediate input or service dependency for industrialised_food_meat_offal_007				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_dried_sourdough_starter	Food/adopted-dependencies.tsv	140				industrialised_food_meat_offal_008										historical intermediate input or service dependency for industrialised_food_meat_offal_008				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_rennet_curdling_tablet	Food/adopted-dependencies.tsv	141				industrialised_food_meat_offal_009										historical intermediate input or service dependency for industrialised_food_meat_offal_009				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_rennet_soaked_cloth	Food/adopted-dependencies.tsv	142				industrialised_food_meat_offal_010										historical intermediate input or service dependency for industrialised_food_meat_offal_010				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_cheese_curd_portion	Food/adopted-dependencies.tsv	143				industrialised_food_meat_offal_011										historical intermediate input or service dependency for industrialised_food_meat_offal_011				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_draining_cheese_curd_cake	Food/adopted-dependencies.tsv	144				industrialised_food_meat_offal_012										historical intermediate input or service dependency for industrialised_food_meat_offal_012				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_pressed_green_cheese_blank	Food/adopted-dependencies.tsv	145				industrialised_food_meat_offal_013										historical intermediate input or service dependency for industrialised_food_meat_offal_013				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_bread_stuffing_mix	Food/adopted-dependencies.tsv	146				industrialised_food_meat_offal_014										historical intermediate input or service dependency for industrialised_food_meat_offal_014				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_grain_stuffing_mix	Food/adopted-dependencies.tsv	147				industrialised_food_meat_offal_015										historical intermediate input or service dependency for industrialised_food_meat_offal_015				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_nut_stuffing_mix	Food/adopted-dependencies.tsv	148				industrialised_food_meat_offal_016										historical intermediate input or service dependency for industrialised_food_meat_offal_016				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_fruit_stuffing_mix	Food/adopted-dependencies.tsv	149				industrial_food_meat_offal_001										historical intermediate input or service dependency for industrial_food_meat_offal_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_fruit_nut_stuffing_mix	Food/adopted-dependencies.tsv	150				industrial_food_meat_offal_002										historical intermediate input or service dependency for industrial_food_meat_offal_002				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_fish_stuffing_mix	Food/adopted-dependencies.tsv	151				industrial_food_meat_offal_003										historical intermediate input or service dependency for industrial_food_meat_offal_003				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_cheese_stuffing_mix	Food/adopted-dependencies.tsv	152				modern_food_meat_offal_001										historical intermediate input or service dependency for modern_food_meat_offal_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_vegetable_stuffing_mix	Food/adopted-dependencies.tsv	153				modern_food_meat_offal_002										historical intermediate input or service dependency for modern_food_meat_offal_002				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_pressed_herb_parcel	Food/adopted-dependencies.tsv	154				modern_food_meat_offal_003										historical intermediate input or service dependency for modern_food_meat_offal_003				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_pressed_spice_parcel	Food/adopted-dependencies.tsv	155				modern_food_meat_offal_004										historical intermediate input or service dependency for modern_food_meat_offal_004				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_soup_herb_bundle	Food/adopted-dependencies.tsv	156				modern_food_meat_offal_005										historical intermediate input or service dependency for modern_food_meat_offal_005				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_roast_spice_packet	Food/adopted-dependencies.tsv	157				nuclear_food_meat_offal_001										historical intermediate input or service dependency for nuclear_food_meat_offal_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_herbed_breading_portion	Food/adopted-dependencies.tsv	158				nuclear_food_meat_offal_002										historical intermediate input or service dependency for nuclear_food_meat_offal_002				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_spiced_breading_portion	Food/adopted-dependencies.tsv	159				information_food_meat_offal_001										historical intermediate input or service dependency for information_food_meat_offal_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_fruit_paste_finishing_block	Food/adopted-dependencies.tsv	160				information_food_meat_offal_002										historical intermediate input or service dependency for information_food_meat_offal_002				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_nut_paste_finishing_block	Food/adopted-dependencies.tsv	161				industrialised_food_aquatic_001										historical intermediate input or service dependency for industrialised_food_aquatic_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_honey_nut_filling_portion	Food/adopted-dependencies.tsv	162				industrialised_food_aquatic_002										historical intermediate input or service dependency for industrialised_food_aquatic_002				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_spiced_fruit_filling_portion	Food/adopted-dependencies.tsv	163				industrialised_food_aquatic_003										historical intermediate input or service dependency for industrialised_food_aquatic_003				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_savoury_pulse_filling_portion	Food/adopted-dependencies.tsv	164				industrialised_food_aquatic_004										historical intermediate input or service dependency for industrialised_food_aquatic_004				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_mushroom_filling_portion	Food/adopted-dependencies.tsv	165				industrialised_food_aquatic_005										historical intermediate input or service dependency for industrialised_food_aquatic_005				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_onion_filling_portion	Food/adopted-dependencies.tsv	166				industrialised_food_aquatic_006										historical intermediate input or service dependency for industrialised_food_aquatic_006				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_egg_cheese_filling_portion	Food/adopted-dependencies.tsv	167				industrialised_food_aquatic_007										historical intermediate input or service dependency for industrialised_food_aquatic_007				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_cacao_confection_base	Food/adopted-dependencies.tsv	168				industrialised_food_aquatic_008										historical intermediate input or service dependency for industrialised_food_aquatic_008				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_sugar_confection_base	Food/adopted-dependencies.tsv	169				industrialised_food_aquatic_009										historical intermediate input or service dependency for industrialised_food_aquatic_009				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_fresh_cheese_drain_bag	Food/adopted-dependencies.tsv	170				industrialised_food_aquatic_010										historical intermediate input or service dependency for industrialised_food_aquatic_010				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_pressed_cheese_blank	Food/adopted-dependencies.tsv	171				industrial_food_aquatic_001										historical intermediate input or service dependency for industrial_food_aquatic_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_brining_cheese_wheel	Food/adopted-dependencies.tsv	172				industrial_food_aquatic_002										historical intermediate input or service dependency for industrial_food_aquatic_002				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_ripening_cheese_wheel	Food/adopted-dependencies.tsv	173				modern_food_aquatic_001										historical intermediate input or service dependency for modern_food_aquatic_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_cultured_milk_clabber	Food/adopted-dependencies.tsv	174				modern_food_aquatic_002										historical intermediate input or service dependency for modern_food_aquatic_002				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_churning_cream	Food/adopted-dependencies.tsv	175				modern_food_aquatic_003										historical intermediate input or service dependency for modern_food_aquatic_003				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_washed_butter_grains	Food/adopted-dependencies.tsv	176				nuclear_food_aquatic_001										historical intermediate input or service dependency for nuclear_food_aquatic_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_clarifying_butter	Food/adopted-dependencies.tsv	177				information_food_aquatic_001										historical intermediate input or service dependency for information_food_aquatic_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_raw_egg_custard_mix	Food/adopted-dependencies.tsv	178				industrialised_food_composite_001										historical intermediate input or service dependency for industrialised_food_composite_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_prepared_stuffed_eggs	Food/adopted-dependencies.tsv	179				industrialised_food_composite_002										historical intermediate input or service dependency for industrialised_food_composite_002				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_cleaned_fish_for_stuffing	Food/adopted-dependencies.tsv	180				industrialised_food_composite_003										historical intermediate input or service dependency for industrialised_food_composite_003				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_boned_fish_fillet_sheet	Food/adopted-dependencies.tsv	181				industrialised_food_composite_004										historical intermediate input or service dependency for industrialised_food_composite_004				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_pounded_fish_forcemeat	Food/adopted-dependencies.tsv	182				industrialised_food_composite_005										historical intermediate input or service dependency for industrialised_food_composite_005				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_seasoned_fish_stuffing	Food/adopted-dependencies.tsv	183				industrialised_food_composite_006										historical intermediate input or service dependency for industrialised_food_composite_006				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_cleaned_roe_sac	Food/adopted-dependencies.tsv	184				industrialised_food_composite_007										historical intermediate input or service dependency for industrialised_food_composite_007				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_picked_crustacean_meat	Food/adopted-dependencies.tsv	185				industrialised_food_composite_008										historical intermediate input or service dependency for industrialised_food_composite_008				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_cleaned_mollusc_meats	Food/adopted-dependencies.tsv	186				industrialised_food_composite_009										historical intermediate input or service dependency for industrialised_food_composite_009				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_crushed_shellfish_crumb_mix	Food/adopted-dependencies.tsv	187				industrialised_food_composite_010										historical intermediate input or service dependency for industrialised_food_composite_010				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_prepared_fruit_pie_filling	Food/adopted-dependencies.tsv	188				industrialised_food_composite_011										historical intermediate input or service dependency for industrialised_food_composite_011				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_prepared_nut_filling	Food/adopted-dependencies.tsv	189				industrialised_food_composite_012										historical intermediate input or service dependency for industrialised_food_composite_012				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_prepared_sweet_cheese_filling	Food/adopted-dependencies.tsv	190				industrialised_food_composite_013										historical intermediate input or service dependency for industrialised_food_composite_013				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_cooking_fruit_pulp	Food/adopted-dependencies.tsv	191				industrialised_food_composite_014										historical intermediate input or service dependency for industrialised_food_composite_014				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_drying_fruit_tray	Food/adopted-dependencies.tsv	192				industrialised_food_composite_015										historical intermediate input or service dependency for industrialised_food_composite_015				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_candying_fruit_jar	Food/adopted-dependencies.tsv	193				industrialised_food_composite_016										historical intermediate input or service dependency for industrialised_food_composite_016				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_resting_nut_paste	Food/adopted-dependencies.tsv	194				industrialised_food_composite_017										historical intermediate input or service dependency for industrialised_food_composite_017				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_unbaked_fruit_tart	Food/adopted-dependencies.tsv	195				industrialised_food_composite_018										historical intermediate input or service dependency for industrialised_food_composite_018				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_unbaked_nut_cake	Food/adopted-dependencies.tsv	196				industrialised_food_composite_019										historical intermediate input or service dependency for industrialised_food_composite_019				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_boiling_sugar_mass	Food/adopted-dependencies.tsv	197				industrialised_food_composite_020										historical intermediate input or service dependency for industrialised_food_composite_020				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_raw_sausage_links	Food/adopted-dependencies.tsv	198				industrialised_food_composite_021										historical intermediate input or service dependency for industrialised_food_composite_021				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_raw_blood_sausage	Food/adopted-dependencies.tsv	199				industrialised_food_composite_022										historical intermediate input or service dependency for industrialised_food_composite_022				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_prepared_meat_stuffing	Food/adopted-dependencies.tsv	200				industrialised_food_composite_023										historical intermediate input or service dependency for industrialised_food_composite_023				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_prepared_offal_stuffing	Food/adopted-dependencies.tsv	201				industrialised_food_composite_024										historical intermediate input or service dependency for industrialised_food_composite_024				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_tied_raw_meat_roll	Food/adopted-dependencies.tsv	202				industrialised_food_composite_025										historical intermediate input or service dependency for industrialised_food_composite_025				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_stuffed_raw_fowl	Food/adopted-dependencies.tsv	203				industrialised_food_composite_026										historical intermediate input or service dependency for industrialised_food_composite_026				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_brined_meat_joint	Food/adopted-dependencies.tsv	204				industrialised_food_composite_027										historical intermediate input or service dependency for industrialised_food_composite_027				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_spice_cured_meat_joint	Food/adopted-dependencies.tsv	205				industrialised_food_composite_028										historical intermediate input or service dependency for industrialised_food_composite_028				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_fresh_meat_skewers	Food/adopted-dependencies.tsv	206				industrial_food_composite_001										historical intermediate input or service dependency for industrial_food_composite_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_uncooked_meat_loaf	Food/adopted-dependencies.tsv	207				industrial_food_composite_002										historical intermediate input or service dependency for industrial_food_composite_002				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_cleaned_offal_set	Food/adopted-dependencies.tsv	208				industrial_food_composite_003										historical intermediate input or service dependency for industrial_food_composite_003				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_prepared_tripe	Food/adopted-dependencies.tsv	209				industrial_food_composite_004										historical intermediate input or service dependency for industrial_food_composite_004				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_prepared_intestine_casings	Food/adopted-dependencies.tsv	210				industrial_food_composite_005										historical intermediate input or service dependency for industrial_food_composite_005				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_poultry_stuffing_mix	Food/adopted-dependencies.tsv	211				modern_food_composite_001										historical intermediate input or service dependency for modern_food_composite_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_dried_noodle_bundle	Food/adopted-dependencies.tsv	212				modern_food_composite_002										historical intermediate input or service dependency for modern_food_composite_002				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_fresh_noodle_bundle	Food/adopted-dependencies.tsv	213				modern_food_composite_003										historical intermediate input or service dependency for modern_food_composite_003				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_rice_noodle_sheet	Food/adopted-dependencies.tsv	214				modern_food_composite_004										historical intermediate input or service dependency for modern_food_composite_004				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_noodle_dough_coil	Food/adopted-dependencies.tsv	215				modern_food_composite_005										historical intermediate input or service dependency for modern_food_composite_005				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_dumpling_wrappers	Food/adopted-dependencies.tsv	216				modern_food_composite_006										historical intermediate input or service dependency for modern_food_composite_006				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_rice_dumpling_wrappers	Food/adopted-dependencies.tsv	217				modern_food_composite_007										historical intermediate input or service dependency for modern_food_composite_007				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_maize_dumpling_dough	Food/adopted-dependencies.tsv	218				modern_food_composite_008										historical intermediate input or service dependency for modern_food_composite_008				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_savoury_dumpling_filling	Food/adopted-dependencies.tsv	219				modern_food_composite_009										historical intermediate input or service dependency for modern_food_composite_009				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_meat_dumpling_filling	Food/adopted-dependencies.tsv	220				nuclear_food_composite_001										historical intermediate input or service dependency for nuclear_food_composite_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_sweet_dumpling_filling	Food/adopted-dependencies.tsv	221				nuclear_food_composite_002										historical intermediate input or service dependency for nuclear_food_composite_002				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_trimmed_meat_for_drying	Food/adopted-dependencies.tsv	222				nuclear_food_composite_003										historical intermediate input or service dependency for nuclear_food_composite_003				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_salted_uncured_meat_strips	Food/adopted-dependencies.tsv	223				information_food_composite_001										historical intermediate input or service dependency for information_food_composite_001				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_tied_smokehouse_meat_joint	Food/adopted-dependencies.tsv	224				information_food_composite_002										historical intermediate input or service dependency for information_food_composite_002				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_filled_uncured_sausage_ring	Food/adopted-dependencies.tsv	225				information_food_composite_003										historical intermediate input or service dependency for information_food_composite_003				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_pounded_meat_ration_mixture	Food/adopted-dependencies.tsv	226				information_food_composite_004										historical intermediate input or service dependency for information_food_composite_004				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
adopted-dependency	preindustrial_food_split_fish_for_drying	Food/adopted-dependencies.tsv	227				information_food_composite_005										historical intermediate input or service dependency for information_food_composite_005				DependencyReviewed	consumer-resolved	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
