unique_reference,sdesc,fdesc
earlymodern_jewellery_swa_signet_ring_542,a leaf-scroll shell ring,The shell ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_pendant_543,a sunburst ivory pendant,The ivory pendant is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_bead_necklace_544,a water-wave pearl necklace,The pearl necklace is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_chain_necklace_545,a knotted amber necklace,The amber necklace is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_bracelet_546,a flower-head coral bracelet,The coral bracelet is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_armlet_547,a star garnet armlet,The garnet armlet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_anklet_548,a bird agate anklet,The agate anklet is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_earrings_549,a vine carnelian earrings,The carnelian earrings is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_brooch_550,a geometric lapis lazuli brooch,The lapis lazuli brooch is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_pin_551,a cloud turquoise pin,The turquoise pin is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_hairpin_552,a shell jade hairpin,The jade hairpin is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_circlet_553,a reed quartz circlet,The quartz circlet is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_diadem_554,a rosette faience diadem,The faience diadem is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_waist_chain_555,a checker pewter waist chain,The pewter waist chain is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_belt_ornament_556,a braided copper belt ornament,The copper belt ornament is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_badge_557,a radiating bronze badge,The bronze badge is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_temple_ring_558,a leaf-scroll silver temple ring,The silver temple ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_torc_559,a sunburst gold torc,The gold torc is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_swa_wreath_560,a water-wave brass wreath,The brass wreath is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_ring_561,a reed quartz ring,The quartz ring is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_signet_ring_562,a rosette faience ring,The faience ring is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_pendant_563,a checker pewter pendant,The pewter pendant is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_bead_necklace_564,a braided copper necklace,The copper necklace is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_chain_necklace_565,a radiating bronze necklace,The bronze necklace is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_bracelet_566,a leaf-scroll silver bracelet,The silver bracelet is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_armlet_567,a sunburst gold armlet,The gold armlet is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_anklet_568,a water-wave brass anklet,The brass anklet is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_earrings_569,a knotted glass earrings,The glass earrings is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_brooch_570,a flower-head bone brooch,The bone brooch is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_pin_571,a star shell pin,The shell pin is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_hairpin_572,a bird ivory hairpin,The ivory hairpin is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_circlet_573,a vine pearl circlet,The pearl circlet is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_diadem_574,a geometric amber diadem,The amber diadem is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_waist_chain_575,a cloud coral waist chain,The coral waist chain is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_belt_ornament_576,a shell garnet belt ornament,The garnet belt ornament is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_badge_577,a reed agate badge,The agate badge is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_temple_ring_578,a rosette carnelian temple ring,The carnelian temple ring is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_torc_579,a checker lapis lazuli torc,The lapis lazuli torc is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_spa_wreath_580,a braided turquoise wreath,The turquoise wreath is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_ring_581,a knotted ivory ring,The ivory ring is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_signet_ring_582,a flower-head pearl ring,The pearl ring is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_pendant_583,a star amber pendant,The amber pendant is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_bead_necklace_584,a bird coral necklace,The coral necklace is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_chain_necklace_585,a vine garnet necklace,The garnet necklace is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_bracelet_586,a geometric agate bracelet,The agate bracelet is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_armlet_587,a cloud carnelian armlet,The carnelian armlet is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_anklet_588,a shell lapis lazuli anklet,The lapis lazuli anklet is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_earrings_589,a reed turquoise earrings,The turquoise earrings is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_brooch_590,a rosette jade brooch,The jade brooch is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_pin_591,a checker quartz pin,The quartz pin is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_hairpin_592,a braided faience hairpin,The faience hairpin is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_circlet_593,a radiating pewter circlet,The pewter circlet is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_diadem_594,a leaf-scroll copper diadem,The copper diadem is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_waist_chain_595,a sunburst bronze waist chain,The bronze waist chain is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_belt_ornament_596,a water-wave silver belt ornament,The silver belt ornament is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_badge_597,a knotted gold badge,The gold badge is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_temple_ring_598,a flower-head brass temple ring,The brass temple ring is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_torc_599,a star glass torc,The glass torc is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_bra_wreath_600,a bird bone wreath,The bone wreath is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_ring_601,a cloud agate ring,The agate ring is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_signet_ring_602,a shell carnelian ring,The carnelian ring is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_pendant_603,a reed lapis lazuli pendant,The lapis lazuli pendant is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_bead_necklace_604,a rosette turquoise necklace,The turquoise necklace is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_chain_necklace_605,a checker jade necklace,The jade necklace is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_bracelet_606,a braided quartz bracelet,The quartz bracelet is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_armlet_607,a radiating faience armlet,The faience armlet is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_anklet_608,a leaf-scroll pewter anklet,The pewter anklet is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_earrings_609,a sunburst copper earrings,The copper earrings is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_brooch_610,a water-wave bronze brooch,The bronze brooch is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_pin_611,a knotted silver pin,The silver pin is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_hairpin_612,a flower-head gold hairpin,The gold hairpin is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_circlet_613,a star brass circlet,The brass circlet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_diadem_614,a bird glass diadem,The glass diadem is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_waist_chain_615,a vine bone waist chain,The bone waist chain is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_belt_ornament_616,a geometric shell belt ornament,The shell belt ornament is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_badge_617,a cloud ivory badge,The ivory badge is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_temple_ring_618,a shell pearl temple ring,The pearl temple ring is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_torc_619,a reed amber torc,The amber torc is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ena_wreath_620,a rosette coral wreath,The coral wreath is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_ring_621,a checker garnet ring,The garnet ring is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_signet_ring_622,a braided agate ring,The agate ring is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_pendant_623,a radiating carnelian pendant,The carnelian pendant is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_bead_necklace_624,a leaf-scroll lapis lazuli necklace,The lapis lazuli necklace is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_chain_necklace_625,a sunburst turquoise necklace,The turquoise necklace is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_bracelet_626,a water-wave jade bracelet,The jade bracelet is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_armlet_627,a knotted quartz armlet,The quartz armlet is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_anklet_628,a flower-head faience anklet,The faience anklet is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_earrings_629,a star pewter earrings,The pewter earrings is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_brooch_630,a bird copper brooch,The copper brooch is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_pin_631,a vine bronze pin,The bronze pin is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_hairpin_632,a geometric silver hairpin,The silver hairpin is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_circlet_633,a cloud gold circlet,The gold circlet is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_diadem_634,a shell brass diadem,The brass diadem is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_waist_chain_635,a reed glass waist chain,The glass waist chain is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_belt_ornament_636,a rosette bone belt ornament,The bone belt ornament is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_badge_637,a checker shell badge,The shell badge is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_temple_ring_638,a braided ivory temple ring,The ivory temple ring is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_torc_639,a radiating pearl torc,The pearl torc is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ina_wreath_640,a leaf-scroll amber wreath,The amber wreath is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_ring_641,a leaf-scroll copper ring,The copper ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_signet_ring_642,a sunburst bronze ring,The bronze ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_pendant_643,a water-wave silver pendant,The silver pendant is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_bead_necklace_644,a knotted gold necklace,The gold necklace is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_chain_necklace_645,a flower-head brass necklace,The brass necklace is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_bracelet_646,a star glass bracelet,The glass bracelet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_armlet_647,a bird bone armlet,The bone armlet is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_anklet_648,a vine shell anklet,The shell anklet is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_earrings_649,a geometric ivory earrings,The ivory earrings is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_brooch_650,a cloud pearl brooch,The pearl brooch is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_pin_651,a shell amber pin,The amber pin is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_hairpin_652,a reed coral hairpin,The coral hairpin is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_circlet_653,a rosette garnet circlet,The garnet circlet is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_diadem_654,a checker agate diadem,The agate diadem is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_waist_chain_655,a braided carnelian waist chain,The carnelian waist chain is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_belt_ornament_656,a radiating lapis lazuli belt ornament,The lapis lazuli belt ornament is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_badge_657,a leaf-scroll turquoise badge,The turquoise badge is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_temple_ring_658,a sunburst jade temple ring,The jade temple ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_torc_659,a water-wave quartz torc,The quartz torc is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_mca_wreath_660,a knotted faience wreath,The faience wreath is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_ring_661,a water-wave carnelian ring,The carnelian ring is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_signet_ring_662,a knotted lapis lazuli ring,The lapis lazuli ring is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_pendant_663,a flower-head turquoise pendant,The turquoise pendant is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_bead_necklace_664,a star jade necklace,The jade necklace is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_chain_necklace_665,a bird quartz necklace,The quartz necklace is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_bracelet_666,a vine faience bracelet,The faience bracelet is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_armlet_667,a geometric pewter armlet,The pewter armlet is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_anklet_668,a cloud copper anklet,The copper anklet is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_earrings_669,a shell bronze earrings,The bronze earrings is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_brooch_670,a reed silver brooch,The silver brooch is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_pin_671,a rosette gold pin,The gold pin is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_hairpin_672,a checker brass hairpin,The brass hairpin is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_circlet_673,a braided glass circlet,The glass circlet is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_diadem_674,a radiating bone diadem,The bone diadem is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_waist_chain_675,a leaf-scroll shell waist chain,The shell waist chain is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_belt_ornament_676,a sunburst ivory belt ornament,The ivory belt ornament is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_badge_677,a water-wave pearl badge,The pearl badge is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_temple_ring_678,a knotted amber temple ring,The amber temple ring is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_and_torc_679,a flower-head coral torc,The coral torc is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
