unique_reference,sdesc,fdesc
medieval_jewellery_badge_silver_guild_badge,a silver guild badge,"A silver guild badge has a public face and a practical back, the two sides plainly made for different jobs. Pale silver brightened at its raised surfaces forms the visible body, with a face broad enough to carry a clear visible device set where it will show against cloth. The worked parts of the silver guild badge are decorative, but none suggest a moving catch or concealed compartment. The piece would signal merchant taste while remaining straightforward jewellery."
medieval_jewellery_badge_copper_love_badge,a copper love badge,"A copper love badge is broad enough to read from a short distance but still small enough for personal dress. The material shows as warm reddish copper darkened in the recesses, with handling marks gathered near the fastening points. Small handling marks cross the copper love badge unevenly, especially where it would brush cloth or skin. The copper love badge is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_badge_enamel_civic_badge,an enamel civic badge,"An enamel civic badge is broad enough to read from a short distance but still small enough for personal dress. The material shows as enamel, with handling marks gathered near the fastening points. The hidden side of the enamel civic badge is plainer, so attention stays on a face broad enough to carry a clear visible device and the visible finish. The enamel civic badge carries value through visible material and workmanship, not through hidden mechanism."
medieval_jewellery_badge_gilded_bronze_badge,a gilded bronze badge,"A gilded bronze badge has a public face and a practical back, the two sides plainly made for different jobs. Bronze showing through a thin golden surface at nicks and bends forms the visible body, with a face broad enough to carry a clear visible device set where it will show against cloth. The worked parts of the gilded bronze badge are decorative, but none suggest a moving catch or concealed compartment. The gilded bronze badge is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_badge_small_lead_token_badge,a small lead token badge,"A small lead token badge is broad enough to read from a short distance but still small enough for personal dress. The material shows as lead, with handling marks gathered near the fastening points. Rubbing has brightened the exposed parts of the small lead token badge without making it look neglected. The piece would signal commoner taste while remaining straightforward jewellery."
medieval_jewellery_badge_motif_court_badge,a $motif court badge,"A $motif court badge has a public face and a practical back, the two sides plainly made for different jobs. Gold-washed silver, brighter on the raised places and paler at worn edges forms the visible body, with the selected motif set into the outward-facing surface set where it will show against cloth. The hidden side of the $motif court badge is plainer, so attention stays on the selected motif set into the outward-facing surface and the visible finish. The piece would signal courtly taste while remaining straightforward jewellery."
medieval_jewellery_badge_shape_brass_badge,a $shape brass badge,"A $shape brass badge is broad enough to read from a short distance but still small enough for personal dress. The material shows as yellow brass polished brighter on the edges, with handling marks gathered near the fastening points. Small handling marks cross the $shape brass badge unevenly, especially where it would brush cloth or skin. The piece would signal professional or guild taste while remaining straightforward jewellery."
medieval_jewellery_badge_mother_of_pearl_badge,a mother-of-pearl badge,"This is not merely a loose fitting; it is shaped to be noticed where it rests on a garment. A face broad enough to carry a clear visible device gives the face definition, while the reverse remains plain and workmanlike. The worked parts of the mother-of-pearl badge are decorative, but none suggest a moving catch or concealed compartment. The mother-of-pearl badge is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_badge_niello_silver_badge,a niello silver badge,"A niello silver badge has a public face and a practical back, the two sides plainly made for different jobs. Pale silver brightened at its raised surfaces forms the visible body, with visible niello detail worked into the public face set where it will show against cloth. The worked parts of the niello silver badge are decorative, but none suggest a moving catch or concealed compartment. The niello silver badge is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_badge_gold_household_badge,a gold household badge,"This is not merely a loose fitting; it is shaped to be noticed where it rests on a garment. A face broad enough to carry a clear visible device gives the face definition, while the reverse remains plain and workmanlike. Rubbing has brightened the exposed parts of the gold household badge without making it look neglected. The gold household badge reads as noble adornment rather than a tool, charm, or container."
medieval_jewellery_head_bronze_hairpin,a bronze hairpin,"A bronze hairpin is made for the hair or the side of the head, where balance matters as much as ornament. Brown-gold bronze with rubbed high points is worked into the visible end, while the gripping part is simpler and more direct. The hidden side of the bronze hairpin is plainer, so attention stays on a narrow working end and a more decorative visible head and the visible finish. The piece would signal ordinary market taste while remaining straightforward jewellery."
medieval_jewellery_head_silver_hairpin,a silver hairpin,"A silver hairpin is made for the hair or the side of the head, where balance matters as much as ornament. Pale silver brightened at its raised surfaces is worked into the visible end, while the gripping part is simpler and more direct. Rubbing has brightened the exposed parts of the silver hairpin without making it look neglected. The silver hairpin leaves room for local marks or motifs without needing a different base object."
medieval_jewellery_head_gold_hairpin,a gold hairpin,"There is a quiet asymmetry to the ornament, useful for placing it by touch. Deep yellow gold with a warm, steady shine gives the visible portion its colour, and the working end is kept clean of fussy decoration. The worked parts of the gold hairpin are decorative, but none suggest a moving catch or concealed compartment. The gold hairpin leaves room for local marks or motifs without needing a different base object."
medieval_jewellery_head_jade_hairpin,a jade hairpin,"The piece narrows or curves where it must hold, then broadens into the part meant to be seen. A narrow working end and a more decorative visible head keeps the ornament from looking like an ordinary fastening. Rubbing has brightened the exposed parts of the jade hairpin without making it look neglected. The jade hairpin reads as wealthy adornment rather than a tool, charm, or container."
medieval_jewellery_head_tortoiseshell_hairpin,a tortoiseshell hairpin,"There is a quiet asymmetry to the ornament, useful for placing it by touch. Tortoiseshell mottled between honey, brown, and smoke-dark patches gives the visible portion its colour, and the working end is kept clean of fussy decoration. Close inspection of the tortoiseshell hairpin shows small tool marks rather than cast-perfect smoothness. The piece would signal wealthy taste while remaining straightforward jewellery."
medieval_jewellery_head_bamboo_hairpin,a bamboo hairpin,"A bamboo hairpin is made for the hair or the side of the head, where balance matters as much as ornament. Smooth bamboo with the joints left subtly visible is worked into the visible end, while the gripping part is simpler and more direct. The worked parts of the bamboo hairpin are decorative, but none suggest a moving catch or concealed compartment. The bamboo hairpin is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_head_pair_of_silver_hairpins,a pair of silver hairpins,"The piece narrows or curves where it must hold, then broadens into the part meant to be seen. A narrow working end and a more decorative visible head keeps the ornament from looking like an ordinary fastening. Small handling marks cross the pair of silver hairpins unevenly, especially where it would brush cloth or skin. The piece would signal wealthy taste while remaining straightforward jewellery."
medieval_jewellery_head_pair_of_jade_hairpins,a pair of jade hairpins,"There is a quiet asymmetry to the ornament, useful for placing it by touch. Green jade smoothed to a cool waxy finish gives the visible portion its colour, and the working end is kept clean of fussy decoration. The hidden side of the pair of jade hairpins is plainer, so attention stays on a narrow working end and a more decorative visible head and the visible finish. The pair of jade hairpins is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_head_boxwood_hair_comb,a boxwood hair comb,"The piece narrows or curves where it must hold, then broadens into the part meant to be seen. A narrow working end and a more decorative visible head keeps the ornament from looking like an ordinary fastening. Fine wear gathers around the comb's highest places, leaving a narrow working end and a more decorative visible head easier to pick out. The boxwood hair comb reads as ordinary market adornment rather than a tool, charm, or container."
medieval_jewellery_head_tortoiseshell_hair_comb,a tortoiseshell hair comb,"A tortoiseshell hair comb would sit among hair, veil, or headcloth rather than hang freely. The public surface is polished more carefully than the hidden side, and the material reads as tortoiseshell mottled between honey, brown, and smoke-dark patches. The worked parts of the tortoiseshell hair comb are decorative, but none suggest a moving catch or concealed compartment. The tortoiseshell hair comb carries value through visible material and workmanship, not through hidden mechanism."
medieval_jewellery_head_mother_of_pearl_comb,a mother-of-pearl comb,"There is a quiet asymmetry to the ornament, useful for placing it by touch. Mother-of-pearl flashing softly under the surface gives the visible portion its colour, and the working end is kept clean of fussy decoration. Close inspection of the mother-of-pearl comb shows small tool marks rather than cast-perfect smoothness. The mother-of-pearl comb reads as wealthy adornment rather than a tool, charm, or container."
medieval_jewellery_head_pair_of_ivory_hair_combs,a pair of ivory hair combs,"A pair of ivory hair combs is made for the hair or the side of the head, where balance matters as much as ornament. Close-grained ivory with a creamy, old polish is worked into the visible end, while the gripping part is simpler and more direct. Fine wear gathers around the comb's highest places, leaving a narrow working end and a more decorative visible head easier to pick out. The pair of ivory hair combs carries value through visible material and workmanship, not through hidden mechanism."
medieval_jewellery_head_gold_hair_ornament,a gold hair ornament,"The piece narrows or curves where it must hold, then broadens into the part meant to be seen. A narrow working end and a more decorative visible head keeps the ornament from looking like an ordinary fastening. Rubbing has brightened the exposed parts of the gold hair ornament without making it look neglected. The gold hair ornament reads as noble adornment rather than a tool, charm, or container."
medieval_jewellery_head_silver_hair_plaque,a silver hair plaque,"A silver hair plaque would sit among hair, veil, or headcloth rather than hang freely. The public surface is polished more carefully than the hidden side, and the material reads as pale silver brightened at its raised surfaces. Rubbing has brightened the exposed parts of the silver hair plaque without making it look neglected. The silver hair plaque feels selected for appearance first, with practical wearing kept secondary."
medieval_jewellery_head_motif_hair_ornament,a $motif hair ornament,"A $motif hair ornament would sit among hair, veil, or headcloth rather than hang freely. The public surface is polished more carefully than the hidden side, and the material reads as gold-washed silver, brighter on the raised places and paler at worn edges. Close inspection of the $motif hair ornament shows small tool marks rather than cast-perfect smoothness. The $motif hair ornament feels selected for appearance first, with practical wearing kept secondary."
medieval_jewellery_head_silk_tied_hair_ornament,a silk-tied hair ornament,"There is a quiet asymmetry to the ornament, useful for placing it by touch. Silk cord with a soft light across its twist gives the visible portion its colour, and the working end is kept clean of fussy decoration. Rubbing has brightened the exposed parts of the silk-tied hair ornament without making it look neglected. The silk-tied hair ornament is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_head_lacquered_bamboo_hair_comb,a lacquered bamboo hair comb,"The piece narrows or curves where it must hold, then broadens into the part meant to be seen. A narrow working end and a more decorative visible head keeps the ornament from looking like an ordinary fastening. Small handling marks cross the lacquered bamboo hair comb unevenly, especially where it would brush cloth or skin. The lacquered bamboo hair comb is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_head_pair_of_bronze_temple_rings,a pair of bronze temple rings,"The piece narrows or curves where it must hold, then broadens into the part meant to be seen. Small side loops arranged to frame the face rather than hang low keeps the ornament from looking like an ordinary fastening. Rubbing has brightened the exposed parts of the pair of bronze temple rings without making it look neglected. The pair of bronze temple rings carries value through visible material and workmanship, not through hidden mechanism."
medieval_jewellery_head_pair_of_silver_temple_rings,a pair of silver temple rings,"There is a quiet asymmetry to the ornament, useful for placing it by touch. Pale silver brightened at its raised surfaces gives the visible portion its colour, and the working end is kept clean of fussy decoration. Fine wear gathers around the ring's highest places, leaving small side loops arranged to frame the face rather than hang low easier to pick out. The piece would signal wealthy taste while remaining straightforward jewellery."
medieval_jewellery_head_pair_of_wire_temple_rings,a pair of wire temple rings,"A pair of wire temple rings would sit among hair, veil, or headcloth rather than hang freely. The public surface is polished more carefully than the hidden side, and the material reads as warm reddish copper darkened in the recesses. The hidden side of the pair of wire temple rings is plainer, so attention stays on small side loops arranged to frame the face rather than hang low and the visible finish. The pair of wire temple rings leaves room for local marks or motifs without needing a different base object."
medieval_jewellery_head_pair_of_pearl_temple_rings,a pair of pearl temple rings,"A pair of pearl temple rings would sit among hair, veil, or headcloth rather than hang freely. The public surface is polished more carefully than the hidden side, and the material reads as small pearls with uneven but gentle lustre. Fine wear gathers around the ring's highest places, leaving small side loops arranged to frame the face rather than hang low easier to pick out. The piece would signal wealthy taste while remaining straightforward jewellery."
medieval_jewellery_head_pair_of_gilt_temple_rings,a pair of gilt temple rings,"There is a quiet asymmetry to the ornament, useful for placing it by touch. Bronze showing through a thin golden surface at nicks and bends gives the visible portion its colour, and the working end is kept clean of fussy decoration. Close inspection of the pair of gilt temple rings shows small tool marks rather than cast-perfect smoothness. The pair of gilt temple rings leaves room for local marks or motifs without needing a different base object."
medieval_jewellery_head_pair_of_bead_hung_temple_rings,a pair of bead-hung temple rings,"There is a quiet asymmetry to the ornament, useful for placing it by touch. Coloured glass polished smooth enough to glow at the edges gives the visible portion its colour, and the working end is kept clean of fussy decoration. Small handling marks cross the pair of bead-hung temple rings unevenly, especially where it would brush cloth or skin. The pair of bead-hung temple rings is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_head_plain_brass_circlet,a plain brass circlet,"A plain brass circlet is more about framing and status than bulk. The construction avoids armour-like coverage, keeping the ornament open, visible, and unmistakably decorative. The hidden side of the plain brass circlet is plainer, so attention stays on a stronger front line and the visible finish. The piece would signal ordinary market taste while remaining straightforward jewellery."
medieval_jewellery_head_silver_circlet,a silver circlet,"The ornament has a clear front, and it is there that the maker has concentrated the polish and pattern. A stronger front line breaks the line before it runs away into plain side pieces. Rubbing has brightened the exposed parts of the silver circlet without making it look neglected. The piece would signal wealthy taste while remaining straightforward jewellery."
medieval_jewellery_head_pearl_circlet,a pearl circlet,"A pearl circlet is more about framing and status than bulk. The construction avoids armour-like coverage, keeping the ornament open, visible, and unmistakably decorative. The worked parts of the pearl circlet are decorative, but none suggest a moving catch or concealed compartment. The pearl circlet carries value through visible material and workmanship, not through hidden mechanism."
medieval_jewellery_head_gold_circlet,a gold circlet,"A gold circlet is shaped to frame the head without covering the face. The front carries the strongest detail in deep yellow gold with a warm, steady shine, while the sides are softened for wear with hair, cap, or veil. Small handling marks cross the gold circlet unevenly, especially where it would brush cloth or skin. The gold circlet is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_head_garnet_set_diadem,a garnet-set diadem,"A garnet-set diadem is more about framing and status than bulk. The construction avoids armour-like coverage, keeping the ornament open, visible, and unmistakably decorative. The hidden side of the garnet-set diadem is plainer, so attention stays on visible garnet detail worked into the public face and the visible finish. The garnet-set diadem feels selected for appearance first, with practical wearing kept secondary."
medieval_jewellery_head_enamelled_diadem,an enamelled diadem,"An enamelled diadem is more about framing and status than bulk. The construction avoids armour-like coverage, keeping the ornament open, visible, and unmistakably decorative. The worked parts of the enamelled diadem are decorative, but none suggest a moving catch or concealed compartment. The enamelled diadem is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_head_silver_gilt_coronet,a silver-gilt coronet,"The ornament has a clear front, and it is there that the maker has concentrated the polish and pattern. A stronger front line breaks the line before it runs away into plain side pieces. The worked parts of the silver-gilt coronet are decorative, but none suggest a moving catch or concealed compartment. The silver-gilt coronet feels selected for appearance first, with practical wearing kept secondary."
medieval_jewellery_head_small_gold_coronet,a small gold coronet,"The ornament has a clear front, and it is there that the maker has concentrated the polish and pattern. A stronger front line breaks the line before it runs away into plain side pieces. Rubbing has brightened the exposed parts of the small gold coronet without making it look neglected. The small gold coronet reads as regalia adornment rather than a tool, charm, or container."
medieval_jewellery_head_court_crown,a court crown,"Worn high, this piece would alter the outline of the head more than it would weigh it down. Its material shows as deep yellow gold with a warm, steady shine, with plainer work where it would be hidden by hair or cloth. Close inspection of the court crown shows small tool marks rather than cast-perfect smoothness. The court crown leaves room for local marks or motifs without needing a different base object."
medieval_jewellery_head_jade_forehead_ornament,a jade forehead ornament,"A jade forehead ornament is shaped to frame the head without covering the face. The front carries the strongest detail in green jade smoothed to a cool waxy finish, while the sides are softened for wear with hair, cap, or veil. Fine wear gathers around the ornament's highest places, leaving a stronger front line easier to pick out. The jade forehead ornament is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_head_gold_forehead_pendant,a gold forehead pendant,"A gold forehead pendant is shaped to frame the head without covering the face. The front carries the strongest detail in deep yellow gold with a warm, steady shine, while the sides are softened for wear with hair, cap, or veil. Close inspection of the gold forehead pendant shows small tool marks rather than cast-perfect smoothness. The gold forehead pendant is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_head_pearl_forehead_ornament,a pearl forehead ornament,"A pearl forehead ornament is more about framing and status than bulk. The construction avoids armour-like coverage, keeping the ornament open, visible, and unmistakably decorative. The worked parts of the pearl forehead ornament are decorative, but none suggest a moving catch or concealed compartment. The pearl forehead ornament carries value through visible material and workmanship, not through hidden mechanism."
medieval_jewellery_head_silk_ribbon_chaplet,a silk ribbon chaplet,"A silk ribbon chaplet is gathered from silk cord with a soft light across its twist, the stems tucked back through the binding instead of hidden under a clasp. Small irregularities show where fingers have hurried the work, leaving some petals proud and others pressed down. The worked parts of the silk ribbon chaplet are decorative, but none suggest a moving catch or concealed compartment. The silk ribbon chaplet carries value through visible material and workmanship, not through hidden mechanism."
medieval_jewellery_head_fresh_flower_chaplet,a fresh flower chaplet,"The piece is light and pliant, built from fresh flowers still full in the petals and green at the stems rather than metal or stone. Its best-looking blossoms and leaves have been turned outward, while the knots and small crushed places hide nearer the wearer. Rubbing has brightened the exposed parts of the fresh flower chaplet without making it look neglected. The piece would signal festival taste while remaining straightforward jewellery."
medieval_jewellery_head_woven_straw_chaplet,a woven straw chaplet,"A woven straw chaplet has the slightly fragile look of festival jewellery, all colour, stem, and soft pressure. The maker has used the natural bends of the material rather than forcing it into a perfect circle. Close inspection of the woven straw chaplet shows small tool marks rather than cast-perfect smoothness. The woven straw chaplet feels selected for appearance first, with practical wearing kept secondary."
medieval_jewellery_head_laurel_festival_wreath,a laurel festival wreath,"The piece is light and pliant, built from laurel leaves laid in a clean repeating line rather than metal or stone. Its best-looking blossoms and leaves have been turned outward, while the knots and small crushed places hide nearer the wearer. The worked parts of the laurel festival wreath are decorative, but none suggest a moving catch or concealed compartment. The laurel festival wreath reads as festival adornment rather than a tool, charm, or container."
medieval_jewellery_head_ivy_head_wreath,an ivy head wreath,"An ivy head wreath has the slightly fragile look of festival jewellery, all colour, stem, and soft pressure. The maker has used the natural bends of the material rather than forcing it into a perfect circle. The worked parts of the ivy head wreath are decorative, but none suggest a moving catch or concealed compartment. The ivy head wreath leaves room for local marks or motifs without needing a different base object."
medieval_jewellery_head_fresh_blossom_head_garland,a fresh blossom head garland,"A fresh blossom head garland has the slightly fragile look of festival jewellery, all colour, stem, and soft pressure. The maker has used the natural bends of the material rather than forcing it into a perfect circle. The hidden side of the fresh blossom head garland is plainer, so attention stays on a flexible line made to settle into hair or a veil and the visible finish. The fresh blossom head garland feels selected for appearance first, with practical wearing kept secondary."
medieval_jewellery_head_jasmine_head_garland,a jasmine head garland,"A jasmine head garland is gathered from jasmine flowers strung in small pale stars, the stems tucked back through the binding instead of hidden under a clasp. Small irregularities show where fingers have hurried the work, leaving some petals proud and others pressed down. Close inspection of the jasmine head garland shows small tool marks rather than cast-perfect smoothness. The jasmine head garland reads as festival adornment rather than a tool, charm, or container."
medieval_jewellery_head_marigold_head_garland,a marigold head garland,"The piece is light and pliant, built from marigold heads crowded in warm ruffled knots rather than metal or stone. Its best-looking blossoms and leaves have been turned outward, while the knots and small crushed places hide nearer the wearer. Small handling marks cross the marigold head garland unevenly, especially where it would brush cloth or skin. The marigold head garland feels selected for appearance first, with practical wearing kept secondary."
medieval_jewellery_head_flower_head_garland,a $flower head garland,"A $flower head garland is gathered from fresh flowers still full in the petals and green at the stems, the stems tucked back through the binding instead of hidden under a clasp. Small irregularities show where fingers have hurried the work, leaving some petals proud and others pressed down. Small handling marks cross the $flower head garland unevenly, especially where it would brush cloth or skin. The $flower head garland feels selected for appearance first, with practical wearing kept secondary."
medieval_jewellery_head_dried_flower_wreath,a dried flower wreath,"A dried flower wreath is gathered from dried flowers papery at the edges and brittle along the stems, the stems tucked back through the binding instead of hidden under a clasp. Small irregularities show where fingers have hurried the work, leaving some petals proud and others pressed down. Rubbing has brightened the exposed parts of the dried flower wreath without making it look neglected. The dried flower wreath reads as temporary festival adornment rather than a tool, charm, or container."
medieval_jewellery_waist_bronze_waist_chain,a bronze waist chain,"A bronze waist chain reads as jewellery, not as a carrying belt. The pieces are decorative and visible, with no hardware that would suggest hidden storage or load-bearing use. Rubbing has brightened the exposed parts of the bronze waist chain without making it look neglected. The bronze waist chain carries value through visible material and workmanship, not through hidden mechanism."
medieval_jewellery_waist_silver_waist_chain,a silver waist chain,"A silver waist chain reads as jewellery, not as a carrying belt. The pieces are decorative and visible, with no hardware that would suggest hidden storage or load-bearing use. Fine wear gathers around the chain's highest places, leaving small plates or links spaced to move against the garment easier to pick out. The silver waist chain reads as wealthy adornment rather than a tool, charm, or container."
medieval_jewellery_waist_gold_waist_chain,a gold waist chain,"A gold waist chain reads as jewellery, not as a carrying belt. The pieces are decorative and visible, with no hardware that would suggest hidden storage or load-bearing use. Fine wear gathers around the chain's highest places, leaving small plates or links spaced to move against the garment easier to pick out. The piece would signal noble taste while remaining straightforward jewellery."
medieval_jewellery_waist_brass_merchant_waist_chain,a brass merchant waist chain,"The waist ornament is spaced to show against cloth rather than cover it completely. Its practical side is simple; the outward face carries the polish, links, or plates. The hidden side of the brass merchant waist chain is plainer, so attention stays on small plates or links spaced to move against the garment and the visible finish. The brass merchant waist chain is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_waist_coral_hung_waist_chain,a coral-hung waist chain,"The object has the careful rhythm of a worn display piece. Pale silver brightened at its raised surfaces catches most strongly on the raised or dangling parts, while the back remains workmanlike. Small handling marks cross the coral-hung waist chain unevenly, especially where it would brush cloth or skin. The coral-hung waist chain leaves room for local marks or motifs without needing a different base object."
medieval_jewellery_waist_bell_less_silver_girdle_chain,a bell-less silver girdle chain,"The waist ornament is spaced to show against cloth rather than cover it completely. Its practical side is simple; the outward face carries the polish, links, or plates. Close inspection of the bell-less silver girdle chain shows small tool marks rather than cast-perfect smoothness. The bell-less silver girdle chain feels selected for appearance first, with practical wearing kept secondary."
medieval_jewellery_waist_finish_bronze_waist_chain,a $finish bronze waist chain,"A $finish bronze waist chain is meant to sit at the belt line, where movement would make small details catch the eye. Brown-gold bronze with rubbed high points forms the visible parts, with the chosen finish left deliberately visible on the worked surface interrupting the line. Small handling marks cross the $finish bronze waist chain unevenly, especially where it would brush cloth or skin. The $finish bronze waist chain carries value through visible material and workmanship, not through hidden mechanism."
medieval_jewellery_waist_silk_tied_waist_chain,a silk-tied waist chain,"The waist ornament is spaced to show against cloth rather than cover it completely. Its practical side is simple; the outward face carries the polish, links, or plates. Close inspection of the silk-tied waist chain shows small tool marks rather than cast-perfect smoothness. The silk-tied waist chain is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_waist_silver_girdle_ornament,a silver girdle ornament,"The waist ornament is spaced to show against cloth rather than cover it completely. Its practical side is simple; the outward face carries the polish, links, or plates. Rubbing has brightened the exposed parts of the silver girdle ornament without making it look neglected. The silver girdle ornament leaves room for local marks or motifs without needing a different base object."
medieval_jewellery_waist_brass_girdle_ornament,a brass girdle ornament,"A brass girdle ornament reads as jewellery, not as a carrying belt. The pieces are decorative and visible, with no hardware that would suggest hidden storage or load-bearing use. Small handling marks cross the brass girdle ornament unevenly, especially where it would brush cloth or skin. The brass girdle ornament is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_waist_gold_girdle_pendant,a gold girdle pendant,"A gold girdle pendant is meant to sit at the belt line, where movement would make small details catch the eye. Deep yellow gold with a warm, steady shine forms the visible parts, with small plates or links spaced to move against the garment interrupting the line. Rubbing has brightened the exposed parts of the gold girdle pendant without making it look neglected. The piece would signal noble taste while remaining straightforward jewellery."
medieval_jewellery_waist_enamel_girdle_mount,an enamel girdle mount,"The waist ornament is spaced to show against cloth rather than cover it completely. Its practical side is simple; the outward face carries the polish, links, or plates. Rubbing has brightened the exposed parts of the enamel girdle mount without making it look neglected. The piece would signal wealthy taste while remaining straightforward jewellery."
medieval_jewellery_waist_coral_girdle_ornament,a coral girdle ornament,"A coral girdle ornament reads as jewellery, not as a carrying belt. The pieces are decorative and visible, with no hardware that would suggest hidden storage or load-bearing use. Fine wear gathers around the ornament's highest places, leaving small plates or links spaced to move against the garment easier to pick out. The coral girdle ornament is meant to be noticed in wear, but nothing about it implies armour or magic."
medieval_jewellery_waist_pewter_girdle_tag,a pewter girdle tag,"The object has the careful rhythm of a worn display piece. Soft grey pewter with a low satin sheen catches most strongly on the raised or dangling parts, while the back remains workmanlike. Close inspection of the pewter girdle tag shows small tool marks rather than cast-perfect smoothness. The piece would signal commoner taste while remaining straightforward jewellery."
medieval_jewellery_waist_motif_girdle_ornament,a $motif girdle ornament,"The object has the careful rhythm of a worn display piece. Pale silver brightened at its raised surfaces catches most strongly on the raised or dangling parts, while the back remains workmanlike. The worked parts of the $motif girdle ornament are decorative, but none suggest a moving catch or concealed compartment. The piece would signal merchant taste while remaining straightforward jewellery."
medieval_jewellery_waist_silver_gilt_girdle_jewel,a silver-gilt girdle jewel,"The object has the careful rhythm of a worn display piece. Gold-washed silver, brighter on the raised places and paler at worn edges catches most strongly on the raised or dangling parts, while the back remains workmanlike. The hidden side of the silver-gilt girdle jewel is plainer, so attention stays on small plates or links spaced to move against the garment and the visible finish. The silver-gilt girdle jewel carries value through visible material and workmanship, not through hidden mechanism."
medieval_jewellery_waist_bronze_belt_ornament,a bronze belt ornament,"The waist ornament is spaced to show against cloth rather than cover it completely. Its practical side is simple; the outward face carries the polish, links, or plates. Rubbing has brightened the exposed parts of the bronze belt ornament without making it look neglected. The bronze belt ornament reads as ordinary market adornment rather than a tool, charm, or container."
medieval_jewellery_waist_brass_belt_jewel,a brass belt jewel,"A brass belt jewel reads as jewellery, not as a carrying belt. The pieces are decorative and visible, with no hardware that would suggest hidden storage or load-bearing use. Rubbing has brightened the exposed parts of the brass belt jewel without making it look neglected. The brass belt jewel leaves room for local marks or motifs without needing a different base object."
medieval_jewellery_waist_silver_belt_ornament,a silver belt ornament,"A silver belt ornament reads as jewellery, not as a carrying belt. The pieces are decorative and visible, with no hardware that would suggest hidden storage or load-bearing use. Close inspection of the silver belt ornament shows small tool marks rather than cast-perfect smoothness. The piece would signal wealthy taste while remaining straightforward jewellery."
medieval_jewellery_waist_gilded_copper_belt_mount,a gilded copper belt mount,"The object has the careful rhythm of a worn display piece. Coppery red metal visible beneath worn gilt edges catches most strongly on the raised or dangling parts, while the back remains workmanlike. Fine wear gathers around the ornament's highest places, leaving small plates or links spaced to move against the garment easier to pick out. The gilded copper belt mount feels selected for appearance first, with practical wearing kept secondary."
medieval_jewellery_waist_shape_belt_ornament,a $shape belt ornament,"A $shape belt ornament is meant to sit at the belt line, where movement would make small details catch the eye. Gold-washed silver, brighter on the raised places and paler at worn edges forms the visible parts, with the chosen shape giving the object its main outline interrupting the line. The hidden side of the $shape belt ornament is plainer, so attention stays on the chosen shape giving the object its main outline and the visible finish. The $shape belt ornament reads as courtly adornment rather than a tool, charm, or container."
medieval_jewellery_waist_set_of_bronze_belt_plaques,a set of bronze belt plaques,"The object has the careful rhythm of a worn display piece. Brown-gold bronze with rubbed high points catches most strongly on the raised or dangling parts, while the back remains workmanlike. Close inspection of the set of bronze belt plaques shows small tool marks rather than cast-perfect smoothness. The set of bronze belt plaques feels selected for appearance first, with practical wearing kept secondary."
medieval_jewellery_waist_set_of_silver_belt_plaques,a set of silver belt plaques,"A set of silver belt plaques reads as jewellery, not as a carrying belt. The pieces are decorative and visible, with no hardware that would suggest hidden storage or load-bearing use. The hidden side of the set of silver belt plaques is plainer, so attention stays on small plates or links spaced to move against the garment and the visible finish. The set of silver belt plaques carries value through visible material and workmanship, not through hidden mechanism."
medieval_jewellery_waist_set_of_gilded_belt_plaques,a set of gilded belt plaques,"The waist ornament is spaced to show against cloth rather than cover it completely. Its practical side is simple; the outward face carries the polish, links, or plates. Small handling marks cross the set of gilded belt plaques unevenly, especially where it would brush cloth or skin. The set of gilded belt plaques feels selected for appearance first, with practical wearing kept secondary."
medieval_jewellery_waist_steppe_belt_plaque_set,a steppe belt plaque set,"The waist ornament is spaced to show against cloth rather than cover it completely. Its practical side is simple; the outward face carries the polish, links, or plates. Close inspection of the steppe belt plaque set shows small tool marks rather than cast-perfect smoothness. The piece would signal wealthy taste while remaining straightforward jewellery."
medieval_jewellery_waist_leather_waist_ornament,a leather waist ornament,"A leather waist ornament is meant to sit at the belt line, where movement would make small details catch the eye. Worked leather with creases at the folds forms the visible parts, with small plates or links spaced to move against the garment interrupting the line. The worked parts of the leather waist ornament are decorative, but none suggest a moving catch or concealed compartment. The leather waist ornament reads as commoner adornment rather than a tool, charm, or container."
