unique_reference,sdesc,fdesc
earlymodern_door_wa_panel_door_438,a reed oak door leaf,"The oak door leaf is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_wa_braced_door_439,a checker pine braced door,"The pine braced door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_wa_lockable_door_440,a radiating cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_wa_secure_door_441,a sunburst teak secure door,"The teak secure door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_wa_shutter_442,a knotted wood shuttered opening,"The wood shuttered opening is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_wa_screen_443,a star wood screen door,"The wood screen door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_wa_lattice_gate_444,a vine cedar lattice gate,"The cedar lattice gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_wa_courtyard_gate_445,a cloud teak courtyard gate,"The teak courtyard gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_wa_warehouse_gate_446,a reed wrought iron warehouse gate,"The wrought iron warehouse gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_wa_garden_gate_447,a checker bronze garden gate,"The bronze garden gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_wa_grille_448,a radiating wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_wa_strike_plate_449,a water-wave copper strike plate,"The copper strike plate has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_wa_hinge_pair_450,a knotted pewter hinge pair,"The pewter hinge pair has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_wa_keyring_451,a flower-head wrought iron keyring,"The wrought iron keyring has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_wa_escutcheon_452,a star bronze keyhole escutcheon,"The bronze keyhole escutcheon has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_wa_warded_lock_453,a bird brass warded lock,"The brass warded lock has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_wa_good_warded_lock_454,a vine copper fine warded lock,"The copper fine warded lock has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_wa_master_warded_lock_455,a geometric pewter master warded lock,"The pewter master warded lock has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_kongo_panel_door_457,a leaf-scroll teak door leaf,"The teak door leaf is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_kongo_braced_door_458,a water-wave wood braced door,"The wood braced door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_kongo_lockable_door_459,a flower-head oak lockable door,"The oak lockable door is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_kongo_secure_door_460,a bird pine secure door,"The pine secure door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_kongo_shutter_461,a geometric cedar shuttered opening,"The cedar shuttered opening is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_kongo_screen_462,a shell teak screen door,"The teak screen door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_kongo_lattice_gate_463,a rosette bronze lattice gate,"The bronze lattice gate is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_kongo_courtyard_gate_464,a braided oak courtyard gate,"The oak courtyard gate is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_kongo_warehouse_gate_465,a leaf-scroll cedar warehouse gate,"The cedar warehouse gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_kongo_garden_gate_466,a water-wave teak garden gate,"The teak garden gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_kongo_grille_467,a flower-head wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_kongo_strike_plate_468,a knotted brass strike plate,"The brass strike plate has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_kongo_hinge_pair_469,a flower-head copper hinge pair,"The copper hinge pair has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_kongo_keyring_470,a star pewter keyring,"The pewter keyring has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_kongo_escutcheon_471,a bird wrought iron keyhole escutcheon,"The wrought iron keyhole escutcheon has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_kongo_warded_lock_472,a vine bronze warded lock,"The bronze warded lock has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_kongo_good_warded_lock_473,a geometric brass fine warded lock,"The brass fine warded lock has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_kongo_master_warded_lock_474,a cloud copper master warded lock,"The copper master warded lock has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sahel_panel_door_476,a geometric wood door leaf,"The wood door leaf is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sahel_braced_door_477,a shell oak braced door,"The oak braced door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sahel_lockable_door_478,a rosette pine lockable door,"The pine lockable door is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sahel_secure_door_479,a braided cedar secure door,"The cedar secure door is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sahel_shutter_480,a leaf-scroll teak shuttered opening,"The teak shuttered opening is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sahel_screen_481,a water-wave cedar screen door,"The cedar screen door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sahel_lattice_gate_482,a flower-head oak lattice gate,"The oak lattice gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sahel_courtyard_gate_483,a bird cedar courtyard gate,"The cedar courtyard gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sahel_warehouse_gate_484,a geometric teak warehouse gate,"The teak warehouse gate is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sahel_garden_gate_485,a shell wrought iron garden gate,"The wrought iron garden gate is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sahel_grille_486,a rosette wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sahel_strike_plate_487,a shell bronze strike plate,"The bronze strike plate has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sahel_hinge_pair_488,a reed brass hinge pair,"The brass hinge pair has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sahel_keyring_489,a rosette copper keyring,"The copper keyring has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sahel_escutcheon_490,a checker pewter keyhole escutcheon,"The pewter keyhole escutcheon has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sahel_warded_lock_491,a braided wrought iron warded lock,"The wrought iron warded lock has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sahel_good_warded_lock_492,a radiating bronze fine warded lock,"The bronze fine warded lock has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sahel_master_warded_lock_493,a leaf-scroll brass master warded lock,"The brass master warded lock has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_eth_panel_door_495,a checker pine door leaf,"The pine door leaf is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_eth_braced_door_496,a radiating cedar braced door,"The cedar braced door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_eth_lockable_door_497,a sunburst teak lockable door,"The teak lockable door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_eth_secure_door_498,a knotted wood secure door,"The wood secure door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_eth_shutter_499,a star oak shuttered opening,"The oak shuttered opening is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_eth_screen_500,a vine bamboo screen door,"The bamboo screen door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_eth_lattice_gate_501,a cloud teak lattice gate,"The teak lattice gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_eth_courtyard_gate_502,a reed wrought iron courtyard gate,"The wrought iron courtyard gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_eth_warehouse_gate_503,a checker bronze warehouse gate,"The bronze warehouse gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_eth_garden_gate_504,a radiating oak garden gate,"The oak garden gate is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_eth_grille_505,a sunburst brass metal grille,"The brass metal grille is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_eth_strike_plate_506,a reed wrought iron strike plate,"The wrought iron strike plate has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_eth_hinge_pair_507,a rosette bronze hinge pair,"The bronze hinge pair has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_eth_keyring_508,a checker brass keyring,"The brass keyring has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_eth_escutcheon_509,a braided copper keyhole escutcheon,"The copper keyhole escutcheon has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_eth_warded_lock_510,a radiating pewter warded lock,"The pewter warded lock has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_eth_good_warded_lock_511,a leaf-scroll wrought iron fine warded lock,"The wrought iron fine warded lock has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_eth_master_warded_lock_512,a sunburst bronze master warded lock,"The bronze master warded lock has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_swa_panel_door_514,a knotted pine door leaf,"The pine door leaf is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_swa_braced_door_515,a star cedar braced door,"The cedar braced door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_swa_lockable_door_516,a vine teak lockable door,"The teak lockable door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_swa_secure_door_517,a cloud wood secure door,"The wood secure door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_swa_shutter_518,a reed oak shuttered opening,"The oak shuttered opening is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_swa_screen_519,a checker wood screen door,"The wood screen door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_swa_lattice_gate_520,a radiating teak lattice gate,"The teak lattice gate is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_swa_courtyard_gate_521,a sunburst wrought iron courtyard gate,"The wrought iron courtyard gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_swa_warehouse_gate_522,a knotted bronze warehouse gate,"The bronze warehouse gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_swa_garden_gate_523,a star oak garden gate,"The oak garden gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_swa_grille_524,a vine bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_swa_strike_plate_525,a braided pewter strike plate,"The pewter strike plate has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_swa_hinge_pair_526,a radiating wrought iron hinge pair,"The wrought iron hinge pair has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_swa_keyring_527,a leaf-scroll bronze keyring,"The bronze keyring has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_swa_escutcheon_528,a sunburst brass keyhole escutcheon,"The brass keyhole escutcheon has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_swa_warded_lock_529,a water-wave copper warded lock,"The copper warded lock has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_swa_good_warded_lock_530,a knotted pewter fine warded lock,"The pewter fine warded lock has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_swa_master_warded_lock_531,a flower-head wrought iron master warded lock,"The wrought iron master warded lock has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_spa_panel_door_533,a sunburst cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_spa_braced_door_534,a knotted teak braced door,"The teak braced door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_spa_lockable_door_535,a star wood lockable door,"The wood lockable door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_spa_secure_door_536,a vine oak secure door,"The oak secure door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_spa_shutter_537,a cloud pine shuttered opening,"The pine shuttered opening is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_spa_screen_538,a reed cedar screen door,"The cedar screen door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_spa_lattice_gate_539,a checker wrought iron lattice gate,"The wrought iron lattice gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_spa_courtyard_gate_540,a radiating bronze courtyard gate,"The bronze courtyard gate is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_spa_warehouse_gate_541,a sunburst oak warehouse gate,"The oak warehouse gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_spa_garden_gate_542,a knotted cedar garden gate,"The cedar garden gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_spa_grille_543,a star wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_spa_strike_plate_544,a sunburst copper strike plate,"The copper strike plate has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_spa_hinge_pair_545,a water-wave pewter hinge pair,"The pewter hinge pair has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_spa_keyring_546,a knotted wrought iron keyring,"The wrought iron keyring has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_spa_escutcheon_547,a flower-head bronze keyhole escutcheon,"The bronze keyhole escutcheon has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_spa_warded_lock_548,a star brass warded lock,"The brass warded lock has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_spa_good_warded_lock_549,a bird copper fine warded lock,"The copper fine warded lock has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_spa_master_warded_lock_550,a vine pewter master warded lock,"The pewter master warded lock has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_bra_panel_door_552,a knotted teak door leaf,"The teak door leaf is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_bra_braced_door_553,a star wood braced door,"The wood braced door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_bra_lockable_door_554,a vine oak lockable door,"The oak lockable door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_bra_secure_door_555,a cloud pine secure door,"The pine secure door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_bra_shutter_556,a reed cedar shuttered opening,"The cedar shuttered opening is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_bra_screen_557,a checker teak screen door,"The teak screen door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_bra_lattice_gate_558,a radiating bronze lattice gate,"The bronze lattice gate is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_bra_courtyard_gate_559,a sunburst oak courtyard gate,"The oak courtyard gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_bra_warehouse_gate_560,a knotted cedar warehouse gate,"The cedar warehouse gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_bra_garden_gate_561,a star teak garden gate,"The teak garden gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_bra_grille_562,a vine bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_bra_strike_plate_563,a rosette brass strike plate,"The brass strike plate has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_bra_hinge_pair_564,a checker copper hinge pair,"The copper hinge pair has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_bra_keyring_565,a braided pewter keyring,"The pewter keyring has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_bra_escutcheon_566,a radiating wrought iron keyhole escutcheon,"The wrought iron keyhole escutcheon has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_bra_warded_lock_567,a leaf-scroll bronze warded lock,"The bronze warded lock has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_bra_good_warded_lock_568,a sunburst brass fine warded lock,"The brass fine warded lock has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_bra_master_warded_lock_569,a water-wave copper master warded lock,"The copper master warded lock has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ena_panel_door_571,a radiating teak door leaf,"The teak door leaf is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ena_braced_door_572,a sunburst wood braced door,"The wood braced door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ena_lockable_door_573,a knotted oak lockable door,"The oak lockable door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ena_secure_door_574,a star pine secure door,"The pine secure door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ena_shutter_575,a vine cedar shuttered opening,"The cedar shuttered opening is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ena_screen_576,a cloud cedar screen door,"The cedar screen door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ena_lattice_gate_577,a reed bronze lattice gate,"The bronze lattice gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ena_courtyard_gate_578,a checker oak courtyard gate,"The oak courtyard gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ena_warehouse_gate_579,a radiating cedar warehouse gate,"The cedar warehouse gate is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ena_garden_gate_580,a sunburst teak garden gate,"The teak garden gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ena_grille_581,a knotted brass metal grille,"The brass metal grille is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ena_strike_plate_582,a reed bronze strike plate,"The bronze strike plate has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ena_hinge_pair_583,a rosette brass hinge pair,"The brass hinge pair has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ena_keyring_584,a checker copper keyring,"The copper keyring has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ena_escutcheon_585,a braided pewter keyhole escutcheon,"The pewter keyhole escutcheon has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ena_warded_lock_586,a radiating wrought iron warded lock,"The wrought iron warded lock has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ena_good_warded_lock_587,a leaf-scroll bronze fine warded lock,"The bronze fine warded lock has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ena_master_warded_lock_588,a sunburst brass master warded lock,"The brass master warded lock has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ina_panel_door_590,a star cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
