unique_reference,sdesc,fdesc
renaissance_door_rse_shutter_481,a vine cedar shuttered opening,"The cedar shuttered opening is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_screen_482,a cloud bamboo screen door,"The bamboo screen door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_lattice_gate_483,a reed bronze lattice gate,"The bronze lattice gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_courtyard_gate_484,a checker oak courtyard gate,"The oak courtyard gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_warehouse_gate_485,a radiating cedar warehouse gate,"The cedar warehouse gate is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_garden_gate_486,a sunburst teak garden gate,"The teak garden gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_grille_487,a knotted bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_barrier_488,a star brass barred barrier,"The brass barred barrier is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_hatch_489,a vine oak service hatch,"The oak service hatch is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_wicket_490,a cloud cedar wicket gate,"The cedar wicket gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_panel_door_491,a reed cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_braced_door_492,a checker teak braced door,"The teak braced door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_lockable_door_493,a radiating wood lockable door,"The wood lockable door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_rse_master_warded_lock_494,a reed copper master warded lock,"The copper master warded lock has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_rse_warded_key_495,a rosette pewter warded key,"The pewter warded key has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_rse_ring_key_496,a checker wrought iron ring bow key,"The wrought iron ring bow key has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_rse_door_latch_497,a braided bronze door latch,"The bronze door latch has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_rse_gate_dropbar_498,a radiating brass gate drop bar,"The brass gate drop bar has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_rse_door_bar_499,a leaf-scroll copper door bar,"The copper door bar has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_rse_portcullis_pawl_500,a sunburst pewter winch pawl,"The pewter winch pawl has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_rse_hasp_501,a water-wave wrought iron iron hasp,"The wrought iron iron hasp has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_rse_hook_latch_502,a knotted bronze hook latch,"The bronze hook latch has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_rse_strike_plate_503,a flower-head brass strike plate,"The brass strike plate has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_rse_hinge_pair_504,a star copper hinge pair,"The copper hinge pair has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_ind_panel_door_505,a rosette pine door leaf,"The pine door leaf is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_braced_door_506,a braided cedar braced door,"The cedar braced door is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_lockable_door_507,a leaf-scroll teak lockable door,"The teak lockable door is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_secure_door_508,a water-wave wood secure door,"The wood secure door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_shutter_509,a flower-head oak shuttered opening,"The oak shuttered opening is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_screen_510,a bird teak screen door,"The teak screen door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_lattice_gate_511,a geometric teak lattice gate,"The teak lattice gate is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_courtyard_gate_512,a shell wrought iron courtyard gate,"The wrought iron courtyard gate is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_warehouse_gate_513,a rosette bronze warehouse gate,"The bronze warehouse gate is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_garden_gate_514,a braided oak garden gate,"The oak garden gate is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_grille_515,a leaf-scroll bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_barrier_516,a water-wave brass barred barrier,"The brass barred barrier is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_hatch_517,a flower-head teak service hatch,"The teak service hatch is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_wicket_518,a bird bronze wicket gate,"The bronze wicket gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_panel_door_519,a geometric oak door leaf,"The oak door leaf is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_braced_door_520,a shell pine braced door,"The pine braced door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_lockable_door_521,a rosette cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_ind_master_warded_lock_522,a sunburst bronze master warded lock,"The bronze master warded lock has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_ind_warded_key_523,a water-wave brass warded key,"The brass warded key has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_ind_ring_key_524,a knotted copper ring bow key,"The copper ring bow key has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_ind_door_latch_525,a flower-head pewter door latch,"The pewter door latch has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_ind_gate_dropbar_526,a star wrought iron gate drop bar,"The wrought iron gate drop bar has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_ind_door_bar_527,a bird bronze door bar,"The bronze door bar has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_ind_portcullis_pawl_528,a vine brass winch pawl,"The brass winch pawl has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_ind_hasp_529,a geometric copper iron hasp,"The copper iron hasp has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_ind_hook_latch_530,a cloud pewter hook latch,"The pewter hook latch has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_ind_strike_plate_531,a shell wrought iron strike plate,"The wrought iron strike plate has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_ind_hinge_pair_532,a reed bronze hinge pair,"The bronze hinge pair has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mes_panel_door_533,a flower-head wood door leaf,"The wood door leaf is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_braced_door_534,a bird oak braced door,"The oak braced door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_lockable_door_535,a geometric pine lockable door,"The pine lockable door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_secure_door_536,a shell cedar secure door,"The cedar secure door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_shutter_537,a rosette teak shuttered opening,"The teak shuttered opening is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_screen_538,a braided teak screen door,"The teak screen door is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_lattice_gate_539,a leaf-scroll oak lattice gate,"The oak lattice gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_courtyard_gate_540,a water-wave cedar courtyard gate,"The cedar courtyard gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_warehouse_gate_541,a flower-head teak warehouse gate,"The teak warehouse gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_garden_gate_542,a bird wrought iron garden gate,"The wrought iron garden gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_grille_543,a geometric brass metal grille,"The brass metal grille is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_barrier_544,a shell wrought iron barred barrier,"The wrought iron barred barrier is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_hatch_545,a rosette pine service hatch,"The pine service hatch is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_wicket_546,a braided teak wicket gate,"The teak wicket gate is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_panel_door_547,a leaf-scroll teak door leaf,"The teak door leaf is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_braced_door_548,a water-wave wood braced door,"The wood braced door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_lockable_door_549,a flower-head oak lockable door,"The oak lockable door is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mes_master_warded_lock_550,a checker pewter master warded lock,"The pewter master warded lock has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mes_warded_key_551,a braided wrought iron warded key,"The wrought iron warded key has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mes_ring_key_552,a radiating bronze ring bow key,"The bronze ring bow key has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mes_door_latch_553,a leaf-scroll brass door latch,"The brass door latch has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mes_gate_dropbar_554,a sunburst copper gate drop bar,"The copper gate drop bar has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mes_door_bar_555,a water-wave pewter door bar,"The pewter door bar has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mes_portcullis_pawl_556,a knotted wrought iron winch pawl,"The wrought iron winch pawl has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mes_hasp_557,a flower-head bronze iron hasp,"The bronze iron hasp has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mes_hook_latch_558,a star brass hook latch,"The brass hook latch has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mes_strike_plate_559,a bird copper strike plate,"The copper strike plate has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mes_hinge_pair_560,a vine pewter hinge pair,"The pewter hinge pair has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_and_panel_door_561,a bird pine door leaf,"The pine door leaf is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_braced_door_562,a geometric cedar braced door,"The cedar braced door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_lockable_door_563,a shell teak lockable door,"The teak lockable door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_secure_door_564,a rosette wood secure door,"The wood secure door is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_shutter_565,a braided oak shuttered opening,"The oak shuttered opening is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_screen_566,a leaf-scroll wood screen door,"The wood screen door is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_lattice_gate_567,a water-wave teak lattice gate,"The teak lattice gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_courtyard_gate_568,a flower-head wrought iron courtyard gate,"The wrought iron courtyard gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_warehouse_gate_569,a bird bronze warehouse gate,"The bronze warehouse gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_garden_gate_570,a geometric oak garden gate,"The oak garden gate is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_grille_571,a shell wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_barrier_572,a rosette bronze barred barrier,"The bronze barred barrier is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_hatch_573,a braided teak service hatch,"The teak service hatch is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_wicket_574,a leaf-scroll bronze wicket gate,"The bronze wicket gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_panel_door_575,a water-wave oak door leaf,"The oak door leaf is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_braced_door_576,a flower-head pine braced door,"The pine braced door is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_lockable_door_577,a bird cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_and_master_warded_lock_578,a checker brass master warded lock,"The brass master warded lock has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_and_warded_key_579,a braided copper warded key,"The copper warded key has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_and_ring_key_580,a radiating pewter ring bow key,"The pewter ring bow key has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_and_door_latch_581,a leaf-scroll wrought iron door latch,"The wrought iron door latch has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_and_gate_dropbar_582,a sunburst bronze gate drop bar,"The bronze gate drop bar has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_and_door_bar_583,a water-wave brass door bar,"The brass door bar has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_and_portcullis_pawl_584,a knotted copper winch pawl,"The copper winch pawl has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_and_hasp_585,a flower-head pewter iron hasp,"The pewter iron hasp has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_and_hook_latch_586,a star wrought iron hook latch,"The wrought iron hook latch has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_and_strike_plate_587,a bird bronze strike plate,"The bronze strike plate has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_and_hinge_pair_588,a vine brass hinge pair,"The brass hinge pair has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_car_panel_door_589,a cloud oak door leaf,"The oak door leaf is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_braced_door_590,a reed pine braced door,"The pine braced door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_lockable_door_591,a checker cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_secure_door_592,a radiating teak secure door,"The teak secure door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_shutter_593,a sunburst wood shuttered opening,"The wood shuttered opening is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_screen_594,a knotted cedar screen door,"The cedar screen door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_lattice_gate_595,a star cedar lattice gate,"The cedar lattice gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_courtyard_gate_596,a vine teak courtyard gate,"The teak courtyard gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_warehouse_gate_597,a cloud wrought iron warehouse gate,"The wrought iron warehouse gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_garden_gate_598,a reed bronze garden gate,"The bronze garden gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_grille_599,a checker wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_barrier_600,a radiating bronze barred barrier,"The bronze barred barrier is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_hatch_601,a sunburst cedar service hatch,"The cedar service hatch is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_wicket_602,a knotted wrought iron wicket gate,"The wrought iron wicket gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_panel_door_603,a star wood door leaf,"The wood door leaf is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_braced_door_604,a vine oak braced door,"The oak braced door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_lockable_door_605,a cloud pine lockable door,"The pine lockable door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_car_master_warded_lock_606,a radiating wrought iron master warded lock,"The wrought iron master warded lock has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_car_warded_key_607,a leaf-scroll bronze warded key,"The bronze warded key has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_car_ring_key_608,a sunburst brass ring bow key,"The brass ring bow key has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_car_door_latch_609,a water-wave copper door latch,"The copper door latch has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_car_gate_dropbar_610,a knotted pewter gate drop bar,"The pewter gate drop bar has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_car_door_bar_611,a flower-head wrought iron door bar,"The wrought iron door bar has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_car_portcullis_pawl_612,a star bronze winch pawl,"The bronze winch pawl has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_car_hasp_613,a bird brass iron hasp,"The brass iron hasp has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_car_hook_latch_614,a vine copper hook latch,"The copper hook latch has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_car_strike_plate_615,a geometric pewter strike plate,"The pewter strike plate has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_car_hinge_pair_616,a cloud wrought iron hinge pair,"The wrought iron hinge pair has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_nac_panel_door_617,a bird teak door leaf,"The teak door leaf is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_braced_door_618,a geometric wood braced door,"The wood braced door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_lockable_door_619,a shell oak lockable door,"The oak lockable door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_secure_door_620,a rosette pine secure door,"The pine secure door is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_shutter_621,a braided cedar shuttered opening,"The cedar shuttered opening is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_screen_622,a leaf-scroll wood screen door,"The wood screen door is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_lattice_gate_623,a water-wave bronze lattice gate,"The bronze lattice gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_courtyard_gate_624,a flower-head oak courtyard gate,"The oak courtyard gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_warehouse_gate_625,a bird cedar warehouse gate,"The cedar warehouse gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_garden_gate_626,a geometric teak garden gate,"The teak garden gate is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_grille_627,a shell wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_nac_barrier_628,a rosette bronze barred barrier,"The bronze barred barrier is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
