unique_reference,sdesc,fdesc
renaissance_jewellery_rse_brooch_520,a rosette bronze brooch,The bronze brooch is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_pin_521,a checker silver pin,The silver pin is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_hairpin_522,a braided gold hairpin,The gold hairpin is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_circlet_523,a radiating brass circlet,The brass circlet is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_diadem_524,a leaf-scroll glass diadem,The glass diadem is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_waist_chain_525,a sunburst bone waist chain,The bone waist chain is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_belt_ornament_526,a water-wave shell belt ornament,The shell belt ornament is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_badge_527,a knotted ivory badge,The ivory badge is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_temple_ring_528,a flower-head pearl temple ring,The pearl temple ring is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_torc_529,a star amber torc,The amber torc is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_wreath_530,a bird coral wreath,The coral wreath is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_prayer_beads_531,a vine garnet prayer bead strand,The garnet prayer bead strand is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_devotional_medal_532,a geometric agate devotional medal,The agate devotional medal is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_devotional_badge_533,a cloud carnelian devotional badge,The carnelian devotional badge is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_prayer_cord_534,a shell linen prayer cord,The linen prayer cord is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_rse_votive_token_535,a reed turquoise votive token,"The turquoise votive token has a compact reed face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_rse_scripture_box_536,a rosette jade small scripture box,"The jade small scripture box has a compact rosette face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_rse_offering_bowl_537,a checker bronze offering bowl,"The bronze offering bowl has a compact checker face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_rse_incense_holder_538,a braided brass incense holder,"The brass incense holder has a compact braided face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_rse_portable_panel_539,a radiating wood small devotional panel,"The wood small devotional panel has a compact radiating face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_rse_processional_ornament_540,a leaf-scroll pewter processional ornament,"The pewter processional ornament has a compact leaf-scroll face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_ind_ring_541,a leaf-scroll bone ring,The bone ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_signet_ring_542,a sunburst shell ring,The shell ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_pendant_543,a water-wave ivory pendant,The ivory pendant is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_bead_necklace_544,a knotted pearl necklace,The pearl necklace is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_chain_necklace_545,a flower-head amber necklace,The amber necklace is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_bracelet_546,a star coral bracelet,The coral bracelet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_armlet_547,a bird garnet armlet,The garnet armlet is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_anklet_548,a vine agate anklet,The agate anklet is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_earrings_549,a geometric carnelian earrings,The carnelian earrings is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_brooch_550,a cloud lapis lazuli brooch,The lapis lazuli brooch is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_pin_551,a shell turquoise pin,The turquoise pin is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_hairpin_552,a reed jade hairpin,The jade hairpin is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_circlet_553,a rosette quartz circlet,The quartz circlet is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_diadem_554,a checker faience diadem,The faience diadem is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_waist_chain_555,a braided pewter waist chain,The pewter waist chain is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_belt_ornament_556,a radiating copper belt ornament,The copper belt ornament is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_badge_557,a leaf-scroll bronze badge,The bronze badge is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_temple_ring_558,a sunburst silver temple ring,The silver temple ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_torc_559,a water-wave gold torc,The gold torc is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_wreath_560,a knotted brass wreath,The brass wreath is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_prayer_beads_561,a flower-head glass prayer bead strand,The glass prayer bead strand is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_devotional_medal_562,a star bone devotional medal,The bone devotional medal is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_devotional_badge_563,a bird shell devotional badge,The shell devotional badge is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_prayer_cord_564,a vine linen prayer cord,The linen prayer cord is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_ind_votive_token_565,a geometric pearl votive token,"The pearl votive token has a compact geometric face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_ind_scripture_box_566,a cloud amber small scripture box,"The amber small scripture box has a compact cloud face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_ind_offering_bowl_567,a shell silver offering bowl,"The silver offering bowl has a compact shell face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_ind_incense_holder_568,a reed pewter incense holder,"The pewter incense holder has a compact reed face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_ind_portable_panel_569,a rosette wood small devotional panel,"The wood small devotional panel has a compact rosette face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_ind_processional_ornament_570,a checker brass processional ornament,"The brass processional ornament has a compact checker face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_mes_ring_571,a braided lapis lazuli ring,The lapis lazuli ring is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_signet_ring_572,a radiating turquoise ring,The turquoise ring is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_pendant_573,a leaf-scroll jade pendant,The jade pendant is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_bead_necklace_574,a sunburst quartz necklace,The quartz necklace is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_chain_necklace_575,a water-wave faience necklace,The faience necklace is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_bracelet_576,a knotted pewter bracelet,The pewter bracelet is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_armlet_577,a flower-head copper armlet,The copper armlet is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_anklet_578,a star bronze anklet,The bronze anklet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_earrings_579,a bird silver earrings,The silver earrings is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_brooch_580,a vine gold brooch,The gold brooch is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_pin_581,a geometric brass pin,The brass pin is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_hairpin_582,a cloud glass hairpin,The glass hairpin is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_circlet_583,a shell bone circlet,The bone circlet is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_diadem_584,a reed shell diadem,The shell diadem is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_waist_chain_585,a rosette ivory waist chain,The ivory waist chain is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_belt_ornament_586,a checker pearl belt ornament,The pearl belt ornament is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_badge_587,a braided amber badge,The amber badge is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_temple_ring_588,a radiating coral temple ring,The coral temple ring is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_torc_589,a leaf-scroll garnet torc,The garnet torc is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_wreath_590,a sunburst agate wreath,The agate wreath is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_prayer_beads_591,a water-wave carnelian prayer bead strand,The carnelian prayer bead strand is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_devotional_medal_592,a knotted lapis lazuli devotional medal,The lapis lazuli devotional medal is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_devotional_badge_593,a flower-head turquoise devotional badge,The turquoise devotional badge is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_prayer_cord_594,a star linen prayer cord,The linen prayer cord is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mes_votive_token_595,a bird quartz votive token,"The quartz votive token has a compact bird face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_mes_scripture_box_596,a vine faience small scripture box,"The faience small scripture box has a compact vine face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_mes_offering_bowl_597,a geometric bronze offering bowl,"The bronze offering bowl has a compact geometric face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_mes_incense_holder_598,a cloud brass incense holder,"The brass incense holder has a compact cloud face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_mes_portable_panel_599,a shell wood small devotional panel,"The wood small devotional panel has a compact shell face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_mes_processional_ornament_600,a reed pewter processional ornament,"The pewter processional ornament has a compact reed face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_and_ring_601,a shell quartz ring,The quartz ring is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_signet_ring_602,a reed faience ring,The faience ring is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_pendant_603,a rosette pewter pendant,The pewter pendant is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_bead_necklace_604,a checker copper necklace,The copper necklace is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_chain_necklace_605,a braided bronze necklace,The bronze necklace is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_bracelet_606,a radiating silver bracelet,The silver bracelet is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_armlet_607,a leaf-scroll gold armlet,The gold armlet is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_anklet_608,a sunburst brass anklet,The brass anklet is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_earrings_609,a water-wave glass earrings,The glass earrings is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_brooch_610,a knotted bone brooch,The bone brooch is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_pin_611,a flower-head shell pin,The shell pin is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_hairpin_612,a star ivory hairpin,The ivory hairpin is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_circlet_613,a bird pearl circlet,The pearl circlet is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_diadem_614,a vine amber diadem,The amber diadem is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_waist_chain_615,a geometric coral waist chain,The coral waist chain is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_belt_ornament_616,a cloud garnet belt ornament,The garnet belt ornament is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_badge_617,a shell agate badge,The agate badge is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_temple_ring_618,a reed carnelian temple ring,The carnelian temple ring is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_torc_619,a rosette lapis lazuli torc,The lapis lazuli torc is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_wreath_620,a checker turquoise wreath,The turquoise wreath is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_prayer_beads_621,a braided jade prayer bead strand,The jade prayer bead strand is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_devotional_medal_622,a radiating quartz devotional medal,The quartz devotional medal is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_devotional_badge_623,a leaf-scroll faience devotional badge,The faience devotional badge is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_prayer_cord_624,a sunburst linen prayer cord,The linen prayer cord is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_and_votive_token_625,a water-wave copper votive token,"The copper votive token has a compact water-wave face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_and_scripture_box_626,a knotted bronze small scripture box,"The bronze small scripture box has a compact knotted face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_and_offering_bowl_627,a flower-head silver offering bowl,"The silver offering bowl has a compact flower-head face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_and_incense_holder_628,a star pewter incense holder,"The pewter incense holder has a compact star face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_and_portable_panel_629,a bird wood small devotional panel,"The wood small devotional panel has a compact bird face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_and_processional_ornament_630,a vine brass processional ornament,"The brass processional ornament has a compact vine face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_car_ring_631,a cloud jade ring,The jade ring is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_signet_ring_632,a shell quartz ring,The quartz ring is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_pendant_633,a reed faience pendant,The faience pendant is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_bead_necklace_634,a rosette pewter necklace,The pewter necklace is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_chain_necklace_635,a checker copper necklace,The copper necklace is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_bracelet_636,a braided bronze bracelet,The bronze bracelet is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_armlet_637,a radiating silver armlet,The silver armlet is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_anklet_638,a leaf-scroll gold anklet,The gold anklet is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_earrings_639,a sunburst brass earrings,The brass earrings is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_brooch_640,a water-wave glass brooch,The glass brooch is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_pin_641,a knotted bone pin,The bone pin is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_hairpin_642,a flower-head shell hairpin,The shell hairpin is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_circlet_643,a star ivory circlet,The ivory circlet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_diadem_644,a bird pearl diadem,The pearl diadem is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_waist_chain_645,a vine amber waist chain,The amber waist chain is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_belt_ornament_646,a geometric coral belt ornament,The coral belt ornament is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_badge_647,a cloud garnet badge,The garnet badge is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_temple_ring_648,a shell agate temple ring,The agate temple ring is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_torc_649,a reed carnelian torc,The carnelian torc is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_wreath_650,a rosette lapis lazuli wreath,The lapis lazuli wreath is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_prayer_beads_651,a checker turquoise prayer bead strand,The turquoise prayer bead strand is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_devotional_medal_652,a braided jade devotional medal,The jade devotional medal is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_devotional_badge_653,a radiating quartz devotional badge,The quartz devotional badge is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_prayer_cord_654,a leaf-scroll linen prayer cord,The linen prayer cord is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_car_votive_token_655,a sunburst pewter votive token,"The pewter votive token has a compact sunburst face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_car_scripture_box_656,a water-wave copper small scripture box,"The copper small scripture box has a compact water-wave face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_car_offering_bowl_657,a knotted bronze offering bowl,"The bronze offering bowl has a compact knotted face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_car_incense_holder_658,a flower-head brass incense holder,"The brass incense holder has a compact flower-head face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_car_portable_panel_659,a star wood small devotional panel,"The wood small devotional panel has a compact star face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_car_processional_ornament_660,a bird pewter processional ornament,"The pewter processional ornament has a compact bird face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
