StableKey	EraAdmissions	Category	Trait	MinimumTraitValue	Difficulty	ProductStableReference	InputMaterial	InputGrams
craft_industrialised_agriculture_forestry_fishing_0012_reinforced_hoe	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0012_reinforced_hoe	oak	2432
craft_industrialised_agriculture_forestry_fishing_0013_reinforced_rake	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0013_reinforced_rake	cotton	2473
craft_industrialised_agriculture_forestry_fishing_0014_reinforced_fork	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0014_reinforced_fork	leather	2514
craft_industrialised_agriculture_forestry_fishing_0015_reinforced_spade	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0015_reinforced_spade	mild steel	2554
craft_industrialised_agriculture_forestry_fishing_0016_reinforced_shears	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0016_reinforced_shears	oak	2595
craft_industrialised_agriculture_forestry_fishing_0017_reinforced_net	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0017_reinforced_net	cotton	2636
craft_industrialised_agriculture_forestry_fishing_0018_reinforced_trap	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0018_reinforced_trap	leather	2676
craft_industrialised_agriculture_forestry_fishing_0019_reinforced_basket	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0019_reinforced_basket	mild steel	2717
craft_industrialised_agriculture_forestry_fishing_0020_reinforced_yoke	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0020_reinforced_yoke	oak	2758
craft_industrialised_agriculture_forestry_fishing_0021_compact_scrap	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0021_compact_scrap	cotton	2798
craft_industrialised_agriculture_forestry_fishing_0022_compact_hoe	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0022_compact_hoe	leather	2839
craft_industrialised_agriculture_forestry_fishing_0023_compact_rake	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0023_compact_rake	mild steel	2880
craft_industrialised_agriculture_forestry_fishing_0024_compact_fork	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0024_compact_fork	oak	2921
craft_industrialised_agriculture_forestry_fishing_0025_compact_spade	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0025_compact_spade	cotton	2961
craft_industrialised_agriculture_forestry_fishing_0026_compact_shears	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0026_compact_shears	leather	3002
craft_industrialised_agriculture_forestry_fishing_0027_compact_net	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0027_compact_net	mild steel	3043
craft_industrialised_agriculture_forestry_fishing_0028_compact_trap	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0028_compact_trap	oak	3083
craft_industrialised_agriculture_forestry_fishing_0029_compact_basket	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0029_compact_basket	cotton	3124
craft_industrialised_agriculture_forestry_fishing_0030_compact_yoke	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0030_compact_yoke	leather	3165
craft_industrialised_agriculture_forestry_fishing_0031_heavy_duty_scrap	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0031_heavy_duty_scrap	mild steel	3205
craft_industrialised_agriculture_forestry_fishing_0032_heavy_duty_hoe	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0032_heavy_duty_hoe	oak	3246
craft_industrialised_agriculture_forestry_fishing_0033_heavy_duty_rake	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0033_heavy_duty_rake	cotton	3287
craft_industrialised_agriculture_forestry_fishing_0034_heavy_duty_fork	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0034_heavy_duty_fork	leather	3328
craft_industrialised_agriculture_forestry_fishing_0035_heavy_duty_spade	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0035_heavy_duty_spade	mild steel	3368
craft_industrialised_agriculture_forestry_fishing_0036_heavy_duty_shears	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0036_heavy_duty_shears	oak	3409
craft_industrialised_agriculture_forestry_fishing_0037_heavy_duty_net	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0037_heavy_duty_net	cotton	3450
craft_industrialised_agriculture_forestry_fishing_0038_heavy_duty_trap	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0038_heavy_duty_trap	leather	3490
craft_industrialised_agriculture_forestry_fishing_0039_heavy_duty_basket	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0039_heavy_duty_basket	mild steel	3531
craft_industrialised_agriculture_forestry_fishing_0040_heavy_duty_yoke	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0040_heavy_duty_yoke	oak	3572
craft_industrialised_agriculture_forestry_fishing_0041_folding_scrap	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0041_folding_scrap	cotton	3612
craft_industrialised_agriculture_forestry_fishing_0042_folding_hoe	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0042_folding_hoe	leather	3653
craft_industrialised_agriculture_forestry_fishing_0043_folding_rake	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0043_folding_rake	mild steel	3694
craft_industrialised_agriculture_forestry_fishing_0044_folding_fork	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0044_folding_fork	oak	3735
craft_industrialised_agriculture_forestry_fishing_0045_folding_spade	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0045_folding_spade	cotton	3775
craft_industrialised_agriculture_forestry_fishing_0046_folding_shears	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0046_folding_shears	leather	3816
craft_industrialised_agriculture_forestry_fishing_0047_folding_net	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0047_folding_net	mild steel	3857
craft_industrialised_agriculture_forestry_fishing_0048_folding_trap	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0048_folding_trap	oak	3897
craft_industrialised_agriculture_forestry_fishing_0049_folding_basket	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0049_folding_basket	cotton	3938
craft_industrialised_agriculture_forestry_fishing_0050_folding_yoke	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0050_folding_yoke	leather	3979
craft_industrialised_agriculture_forestry_fishing_0051_portable_scrap	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0051_portable_scrap	mild steel	4019
craft_industrialised_agriculture_forestry_fishing_0052_portable_hoe	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0052_portable_hoe	oak	4060
craft_industrialised_agriculture_forestry_fishing_0053_portable_rake	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0053_portable_rake	cotton	4101
craft_industrialised_agriculture_forestry_fishing_0054_portable_fork	industrial;modern;nuclear;information	Agriculture, forestry and fishing	Labouring	0	Normal	industrialised_agriculture_forestry_fishing_0054_portable_fork	leather	4142
craft_industrial_agriculture_forestry_fishing_0001_field_scrap	industrial	Agriculture, forestry and fishing	Labouring	0	Normal	industrial_agriculture_forestry_fishing_0001_field_scrap	mild steel	1984
craft_industrial_agriculture_forestry_fishing_0002_field_hoe	industrial	Agriculture, forestry and fishing	Labouring	0	Normal	industrial_agriculture_forestry_fishing_0002_field_hoe	oak	2025
craft_industrial_agriculture_forestry_fishing_0003_field_rake	industrial	Agriculture, forestry and fishing	Labouring	0	Normal	industrial_agriculture_forestry_fishing_0003_field_rake	cotton	2066
craft_industrial_agriculture_forestry_fishing_0004_field_fork	industrial	Agriculture, forestry and fishing	Labouring	0	Normal	industrial_agriculture_forestry_fishing_0004_field_fork	leather	2106
craft_industrial_agriculture_forestry_fishing_0005_field_spade	industrial	Agriculture, forestry and fishing	Labouring	0	Normal	industrial_agriculture_forestry_fishing_0005_field_spade	mild steel	2147
craft_industrial_agriculture_forestry_fishing_0006_field_shears	industrial	Agriculture, forestry and fishing	Labouring	0	Normal	industrial_agriculture_forestry_fishing_0006_field_shears	oak	2188
craft_industrial_agriculture_forestry_fishing_0007_field_net	industrial	Agriculture, forestry and fishing	Labouring	0	Normal	industrial_agriculture_forestry_fishing_0007_field_net	cotton	2229
craft_industrial_agriculture_forestry_fishing_0008_field_trap	industrial	Agriculture, forestry and fishing	Labouring	0	Normal	industrial_agriculture_forestry_fishing_0008_field_trap	leather	2269
craft_industrial_agriculture_forestry_fishing_0009_field_basket	industrial	Agriculture, forestry and fishing	Labouring	0	Normal	industrial_agriculture_forestry_fishing_0009_field_basket	mild steel	2310
craft_industrialised_logistics_retail_hospitality_0001_plain_waste	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0001_plain_waste	cotton	2096
craft_industrialised_logistics_retail_hospitality_0002_plain_crate	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0002_plain_crate	oak	2136
craft_industrialised_logistics_retail_hospitality_0003_plain_trolley	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0003_plain_trolley	mild steel	2177
craft_industrialised_logistics_retail_hospitality_0004_plain_tray	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0004_plain_tray	paper	2218
craft_industrialised_logistics_retail_hospitality_0005_plain_counter	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0005_plain_counter	cotton	2258
craft_industrialised_logistics_retail_hospitality_0006_plain_scale	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0006_plain_scale	oak	2299
craft_industrialised_logistics_retail_hospitality_0007_plain_ticket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0007_plain_ticket	mild steel	2340
craft_industrialised_logistics_retail_hospitality_0008_plain_basket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0008_plain_basket	paper	2380
craft_industrialised_logistics_retail_hospitality_0009_plain_case	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0009_plain_case	cotton	2421
craft_industrialised_logistics_retail_hospitality_0010_plain_sign	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0010_plain_sign	oak	2462
craft_industrialised_logistics_retail_hospitality_0011_reinforced_waste	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0011_reinforced_waste	mild steel	2502
craft_industrialised_logistics_retail_hospitality_0012_reinforced_crate	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0012_reinforced_crate	paper	2543
craft_industrialised_logistics_retail_hospitality_0013_reinforced_trolley	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0013_reinforced_trolley	cotton	2584
craft_industrialised_logistics_retail_hospitality_0014_reinforced_tray	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0014_reinforced_tray	oak	2625
craft_industrialised_logistics_retail_hospitality_0015_reinforced_counter	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0015_reinforced_counter	mild steel	2665
craft_industrialised_logistics_retail_hospitality_0016_reinforced_scale	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0016_reinforced_scale	paper	2706
craft_industrialised_logistics_retail_hospitality_0017_reinforced_ticket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0017_reinforced_ticket	cotton	2747
craft_industrialised_logistics_retail_hospitality_0018_reinforced_basket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0018_reinforced_basket	oak	2787
craft_industrialised_logistics_retail_hospitality_0019_reinforced_case	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0019_reinforced_case	mild steel	2828
craft_industrialised_logistics_retail_hospitality_0020_reinforced_sign	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0020_reinforced_sign	paper	2869
craft_industrialised_logistics_retail_hospitality_0021_compact_waste	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0021_compact_waste	cotton	2910
craft_industrialised_logistics_retail_hospitality_0022_compact_crate	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0022_compact_crate	oak	2950
craft_industrialised_logistics_retail_hospitality_0023_compact_trolley	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0023_compact_trolley	mild steel	2991
craft_industrialised_logistics_retail_hospitality_0024_compact_tray	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0024_compact_tray	paper	3032
craft_industrialised_logistics_retail_hospitality_0025_compact_counter	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0025_compact_counter	cotton	3072
craft_industrialised_logistics_retail_hospitality_0026_compact_scale	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0026_compact_scale	oak	3113
craft_industrialised_logistics_retail_hospitality_0027_compact_ticket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0027_compact_ticket	mild steel	3154
craft_industrialised_logistics_retail_hospitality_0028_compact_basket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0028_compact_basket	paper	3194
craft_industrialised_logistics_retail_hospitality_0029_compact_case	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0029_compact_case	cotton	3235
craft_industrialised_logistics_retail_hospitality_0030_compact_sign	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0030_compact_sign	oak	3276
craft_industrialised_logistics_retail_hospitality_0031_heavy_duty_waste	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0031_heavy_duty_waste	mild steel	3317
craft_industrialised_logistics_retail_hospitality_0032_heavy_duty_crate	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0032_heavy_duty_crate	paper	3357
craft_industrialised_logistics_retail_hospitality_0033_heavy_duty_trolley	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0033_heavy_duty_trolley	cotton	3398
craft_industrialised_logistics_retail_hospitality_0034_heavy_duty_tray	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0034_heavy_duty_tray	oak	3439
craft_industrialised_logistics_retail_hospitality_0035_heavy_duty_counter	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0035_heavy_duty_counter	mild steel	3479
craft_industrialised_logistics_retail_hospitality_0036_heavy_duty_scale	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0036_heavy_duty_scale	paper	3520
craft_industrialised_logistics_retail_hospitality_0037_heavy_duty_ticket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0037_heavy_duty_ticket	cotton	3561
craft_industrialised_logistics_retail_hospitality_0038_heavy_duty_basket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0038_heavy_duty_basket	oak	3601
craft_industrialised_logistics_retail_hospitality_0039_heavy_duty_case	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0039_heavy_duty_case	mild steel	3642
craft_industrialised_logistics_retail_hospitality_0040_heavy_duty_sign	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0040_heavy_duty_sign	paper	3683
craft_industrialised_logistics_retail_hospitality_0041_folding_waste	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0041_folding_waste	cotton	3724
craft_industrialised_logistics_retail_hospitality_0042_folding_crate	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0042_folding_crate	oak	3764
craft_industrialised_logistics_retail_hospitality_0043_folding_trolley	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0043_folding_trolley	mild steel	3805
craft_industrialised_logistics_retail_hospitality_0044_folding_tray	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0044_folding_tray	paper	3846
craft_industrialised_logistics_retail_hospitality_0045_folding_counter	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0045_folding_counter	cotton	3886
craft_industrialised_logistics_retail_hospitality_0046_folding_scale	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0046_folding_scale	oak	3927
craft_industrialised_logistics_retail_hospitality_0047_folding_ticket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0047_folding_ticket	mild steel	3968
craft_industrialised_logistics_retail_hospitality_0048_folding_basket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0048_folding_basket	paper	4008
craft_industrialised_logistics_retail_hospitality_0049_folding_case	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0049_folding_case	cotton	4049
craft_industrialised_logistics_retail_hospitality_0050_folding_sign	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0050_folding_sign	oak	4090
craft_industrialised_logistics_retail_hospitality_0051_portable_waste	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0051_portable_waste	mild steel	4130
craft_industrialised_logistics_retail_hospitality_0052_portable_crate	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0052_portable_crate	paper	4171
craft_industrialised_logistics_retail_hospitality_0053_portable_trolley	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0053_portable_trolley	cotton	4212
craft_industrialised_logistics_retail_hospitality_0054_portable_tray	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0054_portable_tray	oak	4253
craft_industrialised_logistics_retail_hospitality_0055_portable_counter	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0055_portable_counter	mild steel	4293
craft_industrialised_logistics_retail_hospitality_0056_portable_scale	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0056_portable_scale	paper	4334
craft_industrialised_logistics_retail_hospitality_0057_portable_ticket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0057_portable_ticket	cotton	4375
craft_industrialised_logistics_retail_hospitality_0058_portable_basket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0058_portable_basket	oak	4415
craft_industrialised_logistics_retail_hospitality_0059_portable_case	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0059_portable_case	mild steel	4456
craft_industrialised_logistics_retail_hospitality_0060_portable_sign	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0060_portable_sign	paper	4497
craft_industrialised_logistics_retail_hospitality_0061_workshop_waste	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0061_workshop_waste	cotton	4538
craft_industrialised_logistics_retail_hospitality_0062_workshop_crate	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0062_workshop_crate	oak	4578
craft_industrialised_logistics_retail_hospitality_0063_workshop_trolley	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0063_workshop_trolley	mild steel	4619
craft_industrialised_logistics_retail_hospitality_0064_workshop_tray	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0064_workshop_tray	paper	4660
craft_industrialised_logistics_retail_hospitality_0065_workshop_counter	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0065_workshop_counter	cotton	4700
craft_industrialised_logistics_retail_hospitality_0066_workshop_scale	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0066_workshop_scale	oak	4741
craft_industrialised_logistics_retail_hospitality_0067_workshop_ticket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0067_workshop_ticket	mild steel	4782
craft_industrialised_logistics_retail_hospitality_0068_workshop_basket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0068_workshop_basket	paper	4822
craft_industrialised_logistics_retail_hospitality_0069_workshop_case	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0069_workshop_case	cotton	4863
craft_industrialised_logistics_retail_hospitality_0070_workshop_sign	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0070_workshop_sign	oak	4904
craft_industrialised_logistics_retail_hospitality_0071_institutional_waste	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0071_institutional_waste	mild steel	4944
craft_industrialised_logistics_retail_hospitality_0072_institutional_crate	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0072_institutional_crate	paper	4985
craft_industrialised_logistics_retail_hospitality_0073_institutional_trolley	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0073_institutional_trolley	cotton	5026
craft_industrialised_logistics_retail_hospitality_0074_institutional_tray	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0074_institutional_tray	oak	5067
craft_industrialised_logistics_retail_hospitality_0075_institutional_counter	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0075_institutional_counter	mild steel	5107
craft_industrialised_logistics_retail_hospitality_0076_institutional_scale	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0076_institutional_scale	paper	5148
craft_industrialised_logistics_retail_hospitality_0077_institutional_ticket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0077_institutional_ticket	cotton	5189
craft_industrialised_logistics_retail_hospitality_0078_institutional_basket	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0078_institutional_basket	oak	5229
craft_industrialised_logistics_retail_hospitality_0079_institutional_case	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0079_institutional_case	mild steel	5270
craft_industrialised_logistics_retail_hospitality_0080_institutional_sign	industrial;modern;nuclear;information	Logistics, retail and hospitality	Labouring	0	Normal	industrialised_logistics_retail_hospitality_0080_institutional_sign	paper	5311
craft_industrial_logistics_retail_hospitality_0001_compact_waste	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0001_compact_waste	cotton	2096
craft_industrial_logistics_retail_hospitality_0002_compact_crate	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0002_compact_crate	oak	2136
craft_industrial_logistics_retail_hospitality_0003_compact_trolley	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0003_compact_trolley	mild steel	2177
craft_industrial_logistics_retail_hospitality_0004_compact_tray	industrial	Logistics, retail and hospitality	Labouring	0	Normal	industrial_logistics_retail_hospitality_0004_compact_tray	paper	2218
